timestamp,pod,kv_cache_usage,kv_cache_pct
2025-12-09 03:22:09.978000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.04,4.0
2025-12-09 03:22:09.978000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4c6hmqz,0.033,3.3
2025-12-09 03:23:10.015000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.035,3.5
2025-12-09 03:23:10.015000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4c6hmqz,0.03,3.0
2025-12-09 03:24:10.055000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.049,4.9
2025-12-09 03:25:10.090000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.042,4.2
2025-12-09 03:26:10.127000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.055,5.5
2025-12-09 03:27:10.174000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.059,5.9
2025-12-09 03:28:10.214000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.033,3.3
2025-12-09 03:29:10.248000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.055,5.5
2025-12-09 03:30:10.286000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.057,5.7
2025-12-09 03:31:10.321000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.05,5.0
2025-12-09 03:32:10.357000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.048,4.8
2025-12-09 03:33:10.394000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.051,5.1
2025-12-09 03:34:10.427000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.0,0.0
