timestamp,pod,queue_length
2025-12-09 05:50:31.749000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq54t2,0
2025-12-09 05:51:32.078000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq54t2,0
2025-12-09 05:52:32.122000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq54t2,0
2025-12-09 05:53:32.162000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq54t2,0
2025-12-09 05:54:32.198000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq54t2,0
2025-12-09 05:55:32.278000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq54t2,0
2025-12-09 05:55:32.278000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4chdmrv,0
2025-12-09 05:56:32.315000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq54t2,0
2025-12-09 05:56:32.315000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4chdmrv,0
2025-12-09 05:57:32.355000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq54t2,0
2025-12-09 05:58:32.397000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq54t2,0
2025-12-09 05:59:32.439000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq54t2,0
2025-12-09 06:00:32.485000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq54t2,0
2025-12-09 06:00:32.485000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cj222k,0
2025-12-09 06:01:32.529000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq54t2,0
2025-12-09 06:01:32.529000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cmzsr7,0
2025-12-09 06:01:32.529000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cj222k,0
2025-12-09 06:02:32.568000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq54t2,0
2025-12-09 06:02:32.568000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cj222k,0
2025-12-09 06:03:32.610000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq54t2,0
2025-12-09 06:03:32.610000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cj222k,0
