timestamp,kv_usage_mean,kv_usage_max,kv_usage_min,kv_pct_mean,kv_pct_max,kv_pct_min,time_relative
2025-12-09 20:07:33.482000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335e-05
2025-12-09 20:08:33.509000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0004833333333334
2025-12-09 20:09:33.535000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.000916666666667
2025-12-09 20:10:33.567000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.0014499999999997
2025-12-09 20:11:33.592000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.0018666666666665
2025-12-09 20:12:33.619000+00:00,0.005,0.005,0.005,0.5,0.5,0.5,5.002316666666667
2025-12-09 20:13:33.644000+00:00,0.027,0.027,0.027,2.7,2.7,2.7,6.0027333333333335
2025-12-09 20:14:33.673000+00:00,0.042,0.042,0.042,4.2,4.2,4.2,7.003216666666666
2025-12-09 20:15:33.704000+00:00,0.026,0.026,0.026,2.6,2.6,2.6,8.003733333333333
2025-12-09 20:16:33.735000+00:00,0.154,0.154,0.154,15.4,15.4,15.4,9.00425
2025-12-09 20:17:33.764000+00:00,0.151,0.151,0.151,15.1,15.1,15.1,10.004733333333332
2025-12-09 20:18:33.794000+00:00,0.133,0.133,0.133,13.3,13.3,13.3,11.005233333333333
2025-12-09 20:19:33.818000+00:00,0.416,0.416,0.416,41.6,41.6,41.6,12.005633333333332
2025-12-09 20:20:33.858000+00:00,0.55,0.55,0.55,55.0,55.0,55.0,13.006300000000001
2025-12-09 20:21:33.882000+00:00,0.632,0.632,0.632,63.2,63.2,63.2,14.0067
2025-12-09 20:22:33.925000+00:00,0.3795,0.659,0.1,37.95,65.9,10.0,15.007416666666668
2025-12-09 20:23:33.956000+00:00,0.15450000000000003,0.17,0.139,15.45,17.0,13.9,16.007933333333334
2025-12-09 20:24:33.985000+00:00,0.301,0.499,0.103,30.1,49.9,10.3,17.008416666666665
2025-12-09 20:25:34.016000+00:00,0.888,0.888,0.888,88.8,88.8,88.8,18.008933333333335
2025-12-09 20:26:34.050000+00:00,0.896,0.896,0.896,89.6,89.6,89.6,19.0095
2025-12-09 20:27:34.082000+00:00,0.252,0.442,0.062,25.200000000000003,44.2,6.2,20.010033333333336
2025-12-09 20:28:34.111000+00:00,0.0675,0.071,0.064,6.75,7.1,6.4,21.010516666666668
2025-12-09 20:29:34.140000+00:00,0.059,0.059,0.059,5.9,5.9,5.9,22.011000000000003
2025-12-09 20:30:34.168000+00:00,0.061,0.061,0.061,6.1,6.1,6.1,23.011466666666667
2025-12-09 20:31:34.192000+00:00,0.085,0.085,0.085,8.5,8.5,8.5,24.011866666666666
2025-12-09 20:32:34.225000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,25.012416666666663
