timestamp,queue_mean,queue_max,queue_min,queue_total,time_relative
2025-12-09 20:07:33.481000+00:00,0.0,0,0,0,1.6666666666666667e-05
2025-12-09 20:08:33.509000+00:00,0.0,0,0,0,1.0004833333333334
2025-12-09 20:09:33.535000+00:00,0.0,0,0,0,2.000916666666667
2025-12-09 20:10:33.566000+00:00,0.0,0,0,0,3.0014333333333334
2025-12-09 20:11:33.591000+00:00,0.0,0,0,0,4.00185
2025-12-09 20:12:33.620000+00:00,0.0,0,0,0,5.0023333333333335
2025-12-09 20:13:33.644000+00:00,0.0,0,0,0,6.0027333333333335
2025-12-09 20:14:33.672000+00:00,0.0,0,0,0,7.0032000000000005
2025-12-09 20:15:33.704000+00:00,0.0,0,0,0,8.003733333333333
2025-12-09 20:16:33.734000+00:00,0.0,0,0,0,9.004233333333334
2025-12-09 20:17:33.764000+00:00,0.0,0,0,0,10.004733333333332
2025-12-09 20:18:33.794000+00:00,0.0,0,0,0,11.005233333333333
2025-12-09 20:19:33.818000+00:00,0.0,0,0,0,12.005633333333332
2025-12-09 20:20:33.858000+00:00,0.0,0,0,0,13.006300000000001
2025-12-09 20:21:33.882000+00:00,0.0,0,0,0,14.0067
2025-12-09 20:22:33.925000+00:00,0.0,0,0,0,15.007416666666668
2025-12-09 20:23:33.956000+00:00,0.0,0,0,0,16.007933333333334
2025-12-09 20:24:33.985000+00:00,0.0,0,0,0,17.008416666666665
2025-12-09 20:25:34.016000+00:00,0.0,0,0,0,18.008933333333335
2025-12-09 20:26:34.050000+00:00,0.0,0,0,0,19.0095
2025-12-09 20:27:34.082000+00:00,0.0,0,0,0,20.010033333333336
2025-12-09 20:28:34.111000+00:00,0.0,0,0,0,21.010516666666668
2025-12-09 20:29:34.140000+00:00,0.0,0,0,0,22.011000000000003
2025-12-09 20:30:34.168000+00:00,0.0,0,0,0,23.011466666666667
2025-12-09 20:31:34.193000+00:00,0.0,0,0,0,24.011883333333333
2025-12-09 20:32:34.225000+00:00,0.0,0,0,0,25.012416666666663
