timestamp,pod,queue_length
2025-12-03 19:40:13.520000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cc2hhg,0
2025-12-03 19:41:13.552000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cc2hhg,0
2025-12-03 19:42:13.576000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cc2hhg,0
2025-12-03 19:43:13.603000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cc2hhg,0
2025-12-03 19:44:13.628000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cc2hhg,0
2025-12-03 19:45:13.647000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cc2hhg,0
2025-12-03 19:46:13.671000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cc2hhg,0
2025-12-03 19:47:13.701000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cc2hhg,0
2025-12-03 19:48:13.738000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cc2hhg,0
2025-12-03 19:49:13.982000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4c2vdls,0
2025-12-03 19:49:13.982000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cc2hhg,0
2025-12-03 19:50:14.015000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4c2vdls,0
2025-12-03 19:50:14.015000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cc2hhg,0
2025-12-03 19:51:14.053000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4c2vdls,0
2025-12-03 19:51:14.053000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cl4gl4,0
2025-12-03 19:51:14.053000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cc2hhg,0
2025-12-03 19:52:14.089000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cz827w,0
2025-12-03 19:52:14.089000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4c2vdls,0
2025-12-03 19:52:14.089000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cl4gl4,0
2025-12-03 19:52:14.089000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cc2hhg,0
2025-12-03 19:53:14.122000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cz827w,0
2025-12-03 19:53:14.122000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cl4gl4,0
2025-12-03 19:53:14.122000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cc2hhg,0
2025-12-03 19:53:14.122000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4c56wth,0
2025-12-03 19:54:14.152000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cz827w,0
2025-12-03 19:54:14.152000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cl4gl4,0
2025-12-03 19:54:14.152000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cc2hhg,0
2025-12-03 19:54:14.152000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4c56wth,0
2025-12-03 19:55:14.186000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cz827w,0
2025-12-03 19:55:14.186000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cl4gl4,0
2025-12-03 19:55:14.186000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cc2hhg,0
2025-12-03 19:56:14.221000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cz827w,0
2025-12-03 19:56:14.221000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cl4gl4,0
2025-12-03 19:56:14.221000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cc2hhg,0
