timestamp,pod,kv_cache_usage,kv_cache_pct
2025-12-10 12:32:12.026000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-10 12:33:12.051000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-10 12:34:12.082000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-10 12:35:12.110000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-10 12:36:12.137000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-10 12:37:12.165000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-10 12:38:12.196000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.02,2.0
2025-12-10 12:39:12.235000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.032,3.2
2025-12-10 12:40:12.280000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.029,2.9
2025-12-10 12:41:12.313000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.032,3.2
2025-12-10 12:42:12.356000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.146,14.6
2025-12-10 12:43:12.398000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.147,14.7
2025-12-10 12:44:12.591000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.131,13.1
2025-12-10 12:45:12.635000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.467,46.7
2025-12-10 12:45:12.635000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dc7gqx,0.0,0.0
2025-12-10 12:46:12.698000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.445,44.5
2025-12-10 12:46:12.698000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dc7gqx,0.08,8.0
2025-12-10 12:47:12.889000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.1,10.0
2025-12-10 12:47:12.889000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dc7gqx,0.088,8.8
2025-12-10 12:48:12.936000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.146,14.6
2025-12-10 12:48:12.936000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dc7gqx,0.161,16.1
2025-12-10 12:49:12.973000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.114,11.4
2025-12-10 12:49:12.973000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6jsgh,0.003,0.3
2025-12-10 12:49:12.973000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dc7gqx,0.133,13.3
2025-12-10 12:50:13.037000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.09,9.0
2025-12-10 12:50:13.037000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6jsgh,0.062,6.2
2025-12-10 12:50:13.037000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dc7gqx,0.085,8.5
2025-12-10 12:51:13.081000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.05,5.0
2025-12-10 12:51:13.081000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6jsgh,0.065,6.5
2025-12-10 12:51:13.081000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dc7gqx,0.058,5.8
2025-12-10 12:52:13.129000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.031,3.1
2025-12-10 12:52:13.129000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6jsgh,0.045,4.5
2025-12-10 12:52:13.129000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dc7gqx,0.05,5.0
2025-12-10 12:53:13.165000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.074,7.4
2025-12-10 12:53:13.165000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6jsgh,0.028,2.8
2025-12-10 12:53:13.165000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dc7gqx,0.048,4.8
2025-12-10 12:54:13.213000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.06,6.0
2025-12-10 12:54:13.213000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dc7gqx,0.066,6.6
2025-12-10 12:55:13.255000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.029,2.9
2025-12-10 12:55:13.255000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dc7gqx,0.024,2.4
2025-12-10 12:56:13.303000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.08,8.0
2025-12-10 12:56:13.303000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dc7gqx,0.028,2.8
2025-12-10 12:57:13.345000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.047,4.7
2025-12-10 12:58:13.388000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-10 12:59:13.420000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
