start_time,end_time,duration,peak_violation,avg_tpot,avg_load
10.011766666666666,10.011766666666666,0.0,10.09,10.09,831.9
22.017333333333333,24.018250000000002,2.0009166666666687,10.42,10.35,3360.6966666666667
