timestamp,kv_usage_mean,kv_usage_max,kv_usage_min,kv_pct_mean,kv_pct_max,kv_pct_min,time_relative
2025-12-09 20:32:34.225000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667e-05
2025-12-09 20:33:34.253000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0004833333333334
2025-12-09 20:34:34.285000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0010166666666667
2025-12-09 20:35:34.312000+00:00,0.161,0.161,0.161,16.1,16.1,16.1,3.0014666666666665
2025-12-09 20:36:34.342000+00:00,0.211,0.211,0.211,21.1,21.1,21.1,4.001966666666666
2025-12-09 20:37:34.373000+00:00,0.257,0.257,0.257,25.7,25.7,25.7,5.002483333333333
2025-12-09 20:38:34.405000+00:00,0.999,0.999,0.999,99.9,99.9,99.9,6.0030166666666664
2025-12-09 20:39:34.430000+00:00,0.999,0.999,0.999,99.9,99.9,99.9,7.003433333333334
2025-12-09 20:40:34.473000+00:00,0.994,0.994,0.994,99.4,99.4,99.4,8.004150000000001
2025-12-09 20:41:34.498000+00:00,0.9995,1.0,0.999,99.95,100.0,99.9,9.004566666666667
2025-12-09 20:42:34.544000+00:00,0.999,0.999,0.999,99.9,99.9,99.9,10.005333333333335
2025-12-09 20:43:34.577000+00:00,0.998,0.999,0.997,99.80000000000001,99.9,99.7,11.005883333333333
2025-12-09 20:44:34.610000+00:00,0.6643333333333333,0.999,0.0,66.43333333333334,99.9,0.0,12.006433333333332
2025-12-09 20:45:34.640000+00:00,0.7593333333333333,0.986,0.495,75.93333333333334,98.6,49.5,13.006933333333334
2025-12-09 20:46:34.673000+00:00,0.6256666666666667,0.794,0.508,62.56666666666666,79.4,50.8,14.007483333333333
2025-12-09 20:47:34.708000+00:00,0.5963333333333334,0.679,0.506,59.63333333333333,67.9,50.6,15.008066666666668
2025-12-09 20:48:34.746000+00:00,0.41600000000000004,0.611,0.001,41.6,61.1,0.1,16.0087
2025-12-09 20:49:34.778000+00:00,0.32225,0.401,0.228,32.225,40.1,22.8,17.009233333333334
2025-12-09 20:50:34.810000+00:00,0.30475,0.342,0.275,30.475,34.2,27.5,18.009766666666668
2025-12-09 20:51:34.837000+00:00,0.30275,0.372,0.263,30.275000000000002,37.2,26.3,19.01021666666667
2025-12-09 20:52:34.872000+00:00,0.296,0.36,0.217,29.6,36.0,21.7,20.0108
2025-12-09 20:53:34.898000+00:00,0.1775,0.203,0.119,17.75,20.3,11.9,21.011233333333333
2025-12-09 20:54:34.928000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,22.011733333333332
2025-12-09 20:55:34.956000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,23.0122
2025-12-09 20:56:34.984000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,24.012666666666668
2025-12-09 20:57:35.015000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,25.013183333333334
2025-12-09 20:58:35.045000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,26.013683333333333
