timestamp,pod,queue_length
2025-12-04 04:23:21.007000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:24:21.031000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:25:21.062000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:26:21.084000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:27:21.107000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:28:21.132000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:29:21.156000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:30:21.185000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:31:21.210000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:32:21.243000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cjqdqm,0
2025-12-04 04:32:21.243000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:33:21.276000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cjqdqm,0
2025-12-04 04:33:21.276000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:34:21.311000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cjqdqm,0
2025-12-04 04:34:21.311000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:35:21.344000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cjqdqm,0
2025-12-04 04:35:21.344000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:36:21.375000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cxzkbf,0
2025-12-04 04:36:21.375000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cjqdqm,0
2025-12-04 04:36:21.375000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:37:21.406000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cjqdqm,0
2025-12-04 04:37:21.406000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:38:21.439000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cjqdqm,0
2025-12-04 04:38:21.439000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:39:21.468000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cjqdqm,0
2025-12-04 04:39:21.468000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:40:21.501000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cjqdqm,0
2025-12-04 04:40:21.501000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:40:21.501000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cwmkbf,0
2025-12-04 04:41:21.534000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cjqdqm,0
2025-12-04 04:41:21.534000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:41:21.534000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cwmkbf,0
2025-12-04 04:42:21.563000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cjqdqm,0
2025-12-04 04:42:21.563000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:42:21.563000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cwmkbf,0
2025-12-04 04:43:21.592000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cjqdqm,0
2025-12-04 04:43:21.592000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:43:21.592000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cwmkbf,0
2025-12-04 04:44:21.635000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cjqdqm,0
2025-12-04 04:44:21.635000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:44:21.635000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cwmkbf,0
2025-12-04 04:45:21.669000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cjqdqm,0
2025-12-04 04:45:21.669000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:45:21.669000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cwmkbf,0
2025-12-04 04:46:21.698000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cjqdqm,0
2025-12-04 04:46:21.698000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:46:21.698000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cwmkbf,0
2025-12-04 04:47:21.729000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cjqdqm,0
2025-12-04 04:47:21.729000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cbk75v,0
2025-12-04 04:48:21.757000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cjqdqm,0
