timestamp,queue_mean,queue_max,queue_min,queue_total,time_relative
2025-12-09 19:12:28.700000+00:00,0.0,0,0,0,1.6666666666666667e-05
2025-12-09 19:13:28.727000+00:00,0.0,0,0,0,1.0004666666666666
2025-12-09 19:14:28.759000+00:00,0.0,0,0,0,2.001
2025-12-09 19:15:28.783000+00:00,0.0,0,0,0,3.0014
2025-12-09 19:16:28.833000+00:00,0.0,0,0,0,4.002233333333333
2025-12-09 19:17:28.870000+00:00,0.0,0,0,0,5.00285
2025-12-09 19:18:28.902000+00:00,0.0,0,0,0,6.003383333333333
2025-12-09 19:19:28.931000+00:00,0.0,0,0,0,7.003866666666667
2025-12-09 19:20:28.960000+00:00,20.0,40,0,40,8.00435
2025-12-09 19:21:28.988000+00:00,0.0,0,0,0,9.004816666666667
2025-12-09 19:22:29.018000+00:00,0.0,0,0,0,10.005316666666666
2025-12-09 19:23:29.043000+00:00,0.0,0,0,0,11.005733333333334
2025-12-09 19:24:29.074000+00:00,0.0,0,0,0,12.00625
2025-12-09 19:25:29.103000+00:00,0.0,0,0,0,13.006733333333333
2025-12-09 19:26:29.139000+00:00,0.0,0,0,0,14.007333333333333
2025-12-09 19:27:29.201000+00:00,0.0,0,0,0,15.008366666666666
2025-12-09 19:28:29.235000+00:00,0.0,0,0,0,16.00893333333333
2025-12-09 19:29:29.271000+00:00,0.0,0,0,0,17.009533333333334
2025-12-09 19:30:29.299000+00:00,0.0,0,0,0,18.009999999999998
2025-12-09 19:33:29.403000+00:00,0.0,0,0,0,21.011733333333332
2025-12-09 19:34:29.451000+00:00,0.0,0,0,0,22.012533333333334
2025-12-09 19:35:29.479000+00:00,0.0,0,0,0,23.012999999999998
2025-12-09 19:36:29.544000+00:00,0.0,0,0,0,24.014083333333335
2025-12-09 19:37:29.577000+00:00,0.0,0,0,0,25.014633333333332
2025-12-09 19:38:29.605000+00:00,0.0,0,0,0,26.0151
2025-12-09 19:39:29.633000+00:00,0.0,0,0,0,27.015566666666665
2025-12-09 19:40:29.665000+00:00,0.0,0,0,0,28.016099999999998
2025-12-09 19:41:29.714000+00:00,0.0,0,0,0,29.016916666666667
2025-12-09 19:42:29.741000+00:00,0.0,0,0,0,30.017366666666664
2025-12-09 19:43:29.770000+00:00,0.0,0,0,0,31.01785
2025-12-09 19:44:29.805000+00:00,0.0,0,0,0,32.018433333333334
2025-12-09 19:45:29.831000+00:00,0.0,0,0,0,33.01886666666667
2025-12-09 19:46:29.887000+00:00,0.0,0,0,0,34.019800000000004
