action,cost,current_replicas,event_type,itl,kv_cache_percent,kv_cache_usage,non_saturated_replicas,pod,queue_length,replicas,scale_down_safe,should_scale_up,target_replicas,timestamp,total_replicas,ttft
,,,kv_cache,,,,,,,,,,,2025-11-28T20:31:49.614Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:31:49.615Z,1,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:31:49.615Z,1,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-28T20:31:49.615Z,,
,20.0,,metrics,37.11,,,,,,2,,,,2025-11-28T20:31:49.632Z,,60.14
,,,kv_cache,,97.1,0.971,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:31:49.633Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:31:49.633Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:31:49.633Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:31:49.633Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:31:49.633Z,1,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:31:49.633Z,1,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-28T20:31:49.633Z,,
,20.0,,metrics,52.08,,,,,,2,,,,2025-11-28T20:32:19.645Z,,113.32
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:32:19.647Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:32:19.647Z,,
,,,kv_cache,,97.1,0.971,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:32:19.647Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:32:19.647Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:32:19.647Z,1,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:32:19.647Z,1,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-28T20:32:19.647Z,,
,20.0,,metrics,52.08,,,,,,2,,,,2025-11-28T20:32:19.668Z,,113.32
,,,kv_cache,,97.1,0.971,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:32:19.669Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:32:19.669Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:32:19.669Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:32:19.669Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:32:19.669Z,1,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:32:19.669Z,1,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-28T20:32:19.669Z,,
,20.0,,metrics,45.53,,,,,,2,,,,2025-11-28T20:32:49.674Z,,108.77
,,,kv_cache,,98.0,0.98,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:32:49.676Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:32:49.676Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:32:49.676Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:32:49.676Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:32:49.676Z,1,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:32:49.676Z,1,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-28T20:32:49.676Z,,
,20.0,,metrics,45.53,,,,,,2,,,,2025-11-28T20:32:49.690Z,,108.77
,,,kv_cache,,98.0,0.98,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:32:49.692Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:32:49.692Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:32:49.692Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:32:49.692Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:32:49.692Z,1,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:32:49.692Z,1,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-28T20:32:49.692Z,,
,20.0,,metrics,36.83,,,,,,2,,,,2025-11-28T20:33:19.783Z,,61.11
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,0,,,,,2025-11-28T20:33:19.784Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:33:19.784Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:33:19.784Z,,
,,,kv_cache,,18.6,0.186,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,,,,,,2025-11-28T20:33:19.784Z,,
,,,kv_cache,,71.5,0.715,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:33:19.784Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:33:19.784Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T20:33:19.786Z,2,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T20:33:19.786Z,2,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-28T20:33:19.786Z,,
,20.0,,metrics,36.83,,,,,,2,,,,2025-11-28T20:33:19.798Z,,61.11
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,0,,,,,2025-11-28T20:33:19.875Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:33:19.875Z,,
,,,kv_cache,,18.6,0.186,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,,,,,,2025-11-28T20:33:19.875Z,,
,,,kv_cache,,71.5,0.715,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:33:19.875Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:33:19.875Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:33:19.875Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T20:33:19.875Z,2,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T20:33:19.875Z,2,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-28T20:33:19.875Z,,
,20.0,,metrics,31.48,,,,,,2,,,,2025-11-28T20:33:49.805Z,,53.36
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,0,,,,,2025-11-28T20:33:49.806Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:33:49.806Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:33:49.806Z,,
,,,kv_cache,,26.2,0.262,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,,,,,,2025-11-28T20:33:49.806Z,,
,,,kv_cache,,65.3,0.653,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:33:49.806Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:33:49.806Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T20:33:49.806Z,2,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T20:33:49.806Z,2,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-28T20:33:49.806Z,,
,20.0,,metrics,31.48,,,,,,2,,,,2025-11-28T20:33:49.892Z,,53.36
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,0,,,,,2025-11-28T20:33:49.894Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:33:49.894Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:33:49.894Z,,
,,,kv_cache,,26.2,0.262,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,,,,,,2025-11-28T20:33:49.894Z,,
,,,kv_cache,,65.3,0.653,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:33:49.894Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:33:49.894Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T20:33:49.894Z,2,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T20:33:49.894Z,2,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-28T20:33:49.894Z,,
,20.0,,metrics,39.01,,,,,,2,,,,2025-11-28T20:34:19.836Z,,65.52
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,0,,,,,2025-11-28T20:34:19.837Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:34:19.837Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:34:19.837Z,,
,,,kv_cache,,63.6,0.636,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,,,,,,2025-11-28T20:34:19.838Z,,
,,,kv_cache,,90.8,0.908,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:34:19.838Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:34:19.838Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:34:19.838Z,2,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:34:19.838Z,2,
scale-up,,2,scaling_decision,,,,,,,,,,3,2025-11-28T20:34:19.838Z,,
,20.0,,metrics,39.01,,,,,,2,,,,2025-11-28T20:34:19.911Z,,65.52
,,,kv_cache,,63.6,0.636,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,,,,,,2025-11-28T20:34:19.913Z,,
,,,kv_cache,,90.8,0.908,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:34:19.913Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:34:19.913Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,0,,,,,2025-11-28T20:34:19.913Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:34:19.913Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:34:19.913Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:34:19.913Z,2,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:34:19.913Z,2,
scale-up,,2,scaling_decision,,,,,,,,,,3,2025-11-28T20:34:19.913Z,,
,30.0,,metrics,47.67,,,,,,3,,,,2025-11-28T20:34:49.869Z,,77.61
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,0,,,,,2025-11-28T20:34:49.879Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:34:49.880Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:34:49.880Z,,
,,,kv_cache,,72.7,0.727,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,,,,,,2025-11-28T20:34:49.880Z,,
,,,kv_cache,,95.2,0.952,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:34:49.880Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:34:49.880Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:34:49.881Z,2,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:34:49.881Z,2,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T20:34:49.881Z,,
,30.0,,metrics,47.67,,,,,,3,,,,2025-11-28T20:34:49.929Z,,77.61
,,,kv_cache,,72.7,0.727,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,,,,,,2025-11-28T20:34:49.930Z,,
,,,kv_cache,,95.2,0.952,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:34:49.930Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:34:49.930Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,0,,,,,2025-11-28T20:34:49.930Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:34:49.930Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:34:49.930Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:34:49.931Z,2,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:34:49.931Z,2,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T20:34:49.931Z,,
,30.0,,metrics,46.88,,,,,,3,,,,2025-11-28T20:35:19.984Z,,76.87
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,0,,,,,2025-11-28T20:35:19.985Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:35:19.985Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:35:19.985Z,,
,,,kv_cache,,72.7,0.727,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,,,,,,2025-11-28T20:35:19.985Z,,
,,,kv_cache,,95.2,0.952,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:35:19.986Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:35:19.986Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:35:19.986Z,2,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:35:19.986Z,2,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T20:35:19.986Z,,
,30.0,,metrics,46.88,,,,,,3,,,,2025-11-28T20:35:20.000Z,,76.87
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,0,,,,,2025-11-28T20:35:20.001Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:35:20.001Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:35:20.001Z,,
,,,kv_cache,,72.7,0.727,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,,,,,,2025-11-28T20:35:20.002Z,,
,,,kv_cache,,95.2,0.952,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:35:20.002Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:35:20.002Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:35:20.002Z,2,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:35:20.002Z,2,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T20:35:20.002Z,,
,30.0,,metrics,34.65,,,,,,3,,,,2025-11-28T20:35:50.004Z,,59.05
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,0,,,,,2025-11-28T20:35:50.005Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:35:50.005Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:35:50.005Z,,
,,,kv_cache,,66.9,0.669,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,,,,,,2025-11-28T20:35:50.005Z,,
,,,kv_cache,,95.2,0.952,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:35:50.005Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:35:50.005Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:35:50.006Z,2,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:35:50.006Z,2,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T20:35:50.006Z,,
,30.0,,metrics,34.65,,,,,,3,,,,2025-11-28T20:35:50.020Z,,59.05
,,,kv_cache,,66.9,0.669,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,,,,,,2025-11-28T20:35:50.022Z,,
,,,kv_cache,,95.2,0.952,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:35:50.022Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:35:50.022Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,0,,,,,2025-11-28T20:35:50.022Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:35:50.022Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:35:50.022Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:35:50.022Z,2,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T20:35:50.022Z,2,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T20:35:50.022Z,,
,30.0,,metrics,19.49,,,,,,3,,,,2025-11-28T20:36:20.027Z,,33.71
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,0,,,,,2025-11-28T20:36:20.029Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f92j4jv,0,,,,,2025-11-28T20:36:20.029Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:36:20.029Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:36:20.029Z,,
,,,kv_cache,,50.0,0.5,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,,,,,,2025-11-28T20:36:20.029Z,,
,,,kv_cache,,3.0,0.03,,ms-inference-scheduling-llm-d-modelservice-decode-789945f92j4jv,,,,,,2025-11-28T20:36:20.029Z,,
,,,kv_cache,,66.4,0.664,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:36:20.029Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:36:20.029Z,,
,,,capacity_analysis,,,,2,,,,False,False,,2025-11-28T20:36:20.029Z,3,
,,,capacity_analysis,,,,2,,,,False,False,,2025-11-28T20:36:20.029Z,3,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T20:36:20.029Z,,
,30.0,,metrics,19.49,,,,,,3,,,,2025-11-28T20:36:20.044Z,,33.71
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,0,,,,,2025-11-28T20:36:20.045Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f92j4jv,0,,,,,2025-11-28T20:36:20.045Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:36:20.045Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:36:20.045Z,,
,,,kv_cache,,50.0,0.5,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,,,,,,2025-11-28T20:36:20.045Z,,
,,,kv_cache,,3.0,0.03,,ms-inference-scheduling-llm-d-modelservice-decode-789945f92j4jv,,,,,,2025-11-28T20:36:20.045Z,,
,,,kv_cache,,66.4,0.664,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:36:20.045Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:36:20.045Z,,
,,,capacity_analysis,,,,2,,,,False,False,,2025-11-28T20:36:20.045Z,3,
,,,capacity_analysis,,,,2,,,,False,False,,2025-11-28T20:36:20.045Z,3,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T20:36:20.045Z,,
,30.0,,metrics,13.03,,,,,,3,,,,2025-11-28T20:36:50.069Z,,25.2
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,0,,,,,2025-11-28T20:36:50.070Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f92j4jv,0,,,,,2025-11-28T20:36:50.070Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:36:50.070Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:36:50.070Z,,
,,,kv_cache,,14.8,0.148,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,,,,,,2025-11-28T20:36:50.070Z,,
,,,kv_cache,,11.5,0.115,,ms-inference-scheduling-llm-d-modelservice-decode-789945f92j4jv,,,,,,2025-11-28T20:36:50.070Z,,
,,,kv_cache,,25.8,0.258,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:36:50.070Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:36:50.070Z,,
,,,capacity_analysis,,,,3,,,,True,False,,2025-11-28T20:36:50.071Z,3,
,,,capacity_analysis,,,,3,,,,True,False,,2025-11-28T20:36:50.071Z,3,
scale-down,,3,scaling_decision,,,,,,,,,,2,2025-11-28T20:36:50.071Z,,
,30.0,,metrics,13.03,,,,,,3,,,,2025-11-28T20:36:50.085Z,,25.2
,,,kv_cache,,14.8,0.148,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,,,,,,2025-11-28T20:36:50.087Z,,
,,,kv_cache,,11.5,0.115,,ms-inference-scheduling-llm-d-modelservice-decode-789945f92j4jv,,,,,,2025-11-28T20:36:50.087Z,,
,,,kv_cache,,25.8,0.258,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:36:50.087Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:36:50.087Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,0,,,,,2025-11-28T20:36:50.087Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f92j4jv,0,,,,,2025-11-28T20:36:50.087Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:36:50.087Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:36:50.087Z,,
,,,capacity_analysis,,,,3,,,,True,False,,2025-11-28T20:36:50.087Z,3,
,,,capacity_analysis,,,,3,,,,True,False,,2025-11-28T20:36:50.087Z,3,
scale-down,,3,scaling_decision,,,,,,,,,,2,2025-11-28T20:36:50.087Z,,
,20.0,,metrics,13.27,,,,,,2,,,,2025-11-28T20:37:20.179Z,,25.75
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,0,,,,,2025-11-28T20:37:20.181Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f92j4jv,0,,,,,2025-11-28T20:37:20.181Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:37:20.181Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:37:20.181Z,,
,,,kv_cache,,15.3,0.153,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,,,,,,2025-11-28T20:37:20.181Z,,
,,,kv_cache,,12.4,0.124,,ms-inference-scheduling-llm-d-modelservice-decode-789945f92j4jv,,,,,,2025-11-28T20:37:20.181Z,,
,,,kv_cache,,12.6,0.126,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:37:20.181Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:37:20.181Z,,
,,,capacity_analysis,,,,3,,,,True,False,,2025-11-28T20:37:20.181Z,3,
,,,capacity_analysis,,,,3,,,,True,False,,2025-11-28T20:37:20.181Z,3,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-28T20:37:20.181Z,,
,20.0,,metrics,13.27,,,,,,2,,,,2025-11-28T20:37:20.196Z,,25.75
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,0,,,,,2025-11-28T20:37:20.197Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f92j4jv,0,,,,,2025-11-28T20:37:20.197Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:37:20.197Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:37:20.197Z,,
,,,kv_cache,,15.3,0.153,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,,,,,,2025-11-28T20:37:20.197Z,,
,,,kv_cache,,12.4,0.124,,ms-inference-scheduling-llm-d-modelservice-decode-789945f92j4jv,,,,,,2025-11-28T20:37:20.198Z,,
,,,kv_cache,,12.6,0.126,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:37:20.198Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:37:20.198Z,,
,,,capacity_analysis,,,,3,,,,True,False,,2025-11-28T20:37:20.198Z,3,
,,,capacity_analysis,,,,3,,,,True,False,,2025-11-28T20:37:20.198Z,3,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-28T20:37:20.198Z,,
,20.0,,metrics,12.93,,,,,,2,,,,2025-11-28T20:37:50.212Z,,25.37
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,0,,,,,2025-11-28T20:37:50.213Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f92j4jv,0,,,,,2025-11-28T20:37:50.213Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:37:50.213Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:37:50.213Z,,
,,,kv_cache,,15.3,0.153,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,,,,,,2025-11-28T20:37:50.213Z,,
,,,kv_cache,,15.2,0.152,,ms-inference-scheduling-llm-d-modelservice-decode-789945f92j4jv,,,,,,2025-11-28T20:37:50.213Z,,
,,,kv_cache,,13.3,0.133,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:37:50.213Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T20:37:50.213Z,,
,,,capacity_analysis,,,,3,,,,True,False,,2025-11-28T20:37:50.213Z,3,
,,,capacity_analysis,,,,3,,,,True,False,,2025-11-28T20:37:50.213Z,3,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-28T20:37:50.213Z,,
,20.0,,metrics,12.93,,,,,,2,,,,2025-11-28T20:37:50.230Z,,25.37
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,0,,,,,2025-11-28T20:37:50.231Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f92j4jv,0,,,,,2025-11-28T20:37:50.231Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T20:37:50.231Z,,
,,,queue,,,,,,,,,,,2025-11-28T20:37:50.231Z,,
,,,kv_cache,,15.3,0.153,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9xj8zp,,,,,,2025-11-28T20:37:50.231Z,,
,,,kv_cache,,15.2,0.152,,ms-inference-scheduling-llm-d-modelservice-decode-789945f92j4jv,,,,,,2025-11-28T20:37:50.231Z,,
,,,kv_cache,,13.3,0.133,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T20:37:50.231Z,,
