timestamp,pod,kv_cache_usage,kv_cache_pct
2025-12-10 03:48:07.493000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-10 03:49:07.522000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.195,19.5
2025-12-10 03:50:07.565000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.186,18.6
2025-12-10 03:51:07.783000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.854,85.4
2025-12-10 03:52:07.819000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.997,99.7
2025-12-10 03:52:07.819000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dnbhh5,0.276,27.6
2025-12-10 03:53:07.861000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,1.0,100.0
2025-12-10 03:53:07.861000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dnbhh5,0.995,99.5
2025-12-10 03:54:07.909000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,1.0,100.0
2025-12-10 03:54:07.909000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dnbhh5,0.998,99.8
2025-12-10 03:55:07.949000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,1.0,100.0
2025-12-10 03:55:07.949000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dh7zxl,0.133,13.3
2025-12-10 03:55:07.949000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dnbhh5,0.999,99.9
2025-12-10 03:55:07.949000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgwnqn,0.009,0.9
2025-12-10 03:56:07.995000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.786,78.6
2025-12-10 03:56:07.995000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dh7zxl,0.142,14.2
2025-12-10 03:56:07.995000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6rnls,0.159,15.9
2025-12-10 03:56:07.995000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dnbhh5,0.99,99.0
2025-12-10 03:56:07.995000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgwnqn,0.233,23.3
2025-12-10 03:57:08.037000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.196,19.6
2025-12-10 03:57:08.037000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dh7zxl,0.154,15.4
2025-12-10 03:57:08.037000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6rnls,0.21,21.0
2025-12-10 03:57:08.037000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dnbhh5,0.344,34.4
2025-12-10 03:57:08.037000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgwnqn,0.216,21.6
2025-12-10 03:58:08.104000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.112,11.2
2025-12-10 03:58:08.104000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dh7zxl,0.096,9.6
2025-12-10 03:58:08.104000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6rnls,0.1,10.0
2025-12-10 03:58:08.104000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dcjv9h,0.049,4.9
2025-12-10 03:58:08.104000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dnbhh5,0.096,9.6
2025-12-10 03:58:08.104000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgwnqn,0.076,7.6
2025-12-10 03:59:08.144000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.088,8.8
2025-12-10 03:59:08.144000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dh7zxl,0.061,6.1
2025-12-10 03:59:08.144000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6rnls,0.067,6.7
2025-12-10 03:59:08.144000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dcjv9h,0.06,6.0
2025-12-10 03:59:08.144000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dnbhh5,0.086,8.6
2025-12-10 03:59:08.144000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgwnqn,0.092,9.2
2025-12-10 04:00:08.303000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.087,8.7
2025-12-10 04:00:08.303000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dh7zxl,0.058,5.8
2025-12-10 04:00:08.303000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6rnls,0.088,8.8
2025-12-10 04:00:08.303000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dcjv9h,0.069,6.9
2025-12-10 04:00:08.303000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d72hw5,0.0,0.0
2025-12-10 04:00:08.303000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dnbhh5,0.09,9.0
2025-12-10 04:00:08.303000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgwnqn,0.066,6.6
2025-12-10 04:01:08.343000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.087,8.7
2025-12-10 04:01:08.343000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dh7zxl,0.071,7.1
2025-12-10 04:01:08.343000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6rnls,0.082,8.2
2025-12-10 04:01:08.343000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dnbhh5,0.079,7.9
2025-12-10 04:01:08.343000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgwnqn,0.084,8.4
2025-12-10 04:02:08.390000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.1,10.0
2025-12-10 04:02:08.390000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dh7zxl,0.103,10.3
2025-12-10 04:02:08.390000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6rnls,0.125,12.5
2025-12-10 04:02:08.390000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dnbhh5,0.126,12.6
2025-12-10 04:02:08.390000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgwnqn,0.089,8.9
2025-12-10 04:03:08.430000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.077,7.7
2025-12-10 04:03:08.430000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dh7zxl,0.108,10.8
2025-12-10 04:03:08.430000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6rnls,0.085,8.5
2025-12-10 04:03:08.430000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dnbhh5,0.111,11.1
2025-12-10 04:03:08.430000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgwnqn,0.101,10.1
2025-12-10 04:04:08.476000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.074,7.4
2025-12-10 04:04:08.476000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dh7zxl,0.058,5.8
2025-12-10 04:04:08.476000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6rnls,0.054,5.4
2025-12-10 04:04:08.476000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dnbhh5,0.065,6.5
2025-12-10 04:04:08.476000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgwnqn,0.057,5.7
2025-12-10 04:05:08.515000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.069,6.9
2025-12-10 04:05:08.515000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dh7zxl,0.036,3.6
2025-12-10 04:05:08.515000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6rnls,0.065,6.5
2025-12-10 04:05:08.515000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dnbhh5,0.081,8.1
2025-12-10 04:05:08.515000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgwnqn,0.07,7.0
2025-12-10 04:06:08.560000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.064,6.4
2025-12-10 04:06:08.560000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6rnls,0.069,6.9
