timestamp,kv_usage_mean,kv_usage_max,kv_usage_min,kv_pct_mean,kv_pct_max,kv_pct_min,time_relative
2025-12-10 00:55:42.559000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667e-05
2025-12-10 00:56:42.584000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0004333333333333
2025-12-10 00:57:42.617000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.000983333333333
2025-12-10 00:58:42.651000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.00155
2025-12-10 00:59:42.674000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.001933333333334
2025-12-10 01:00:42.702000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.0024
2025-12-10 01:01:42.729000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.00285
2025-12-10 01:02:42.758000+00:00,0.201,0.201,0.201,20.1,20.1,20.1,7.003333333333333
2025-12-10 01:03:42.822000+00:00,0.195,0.195,0.195,19.5,19.5,19.5,8.0044
2025-12-10 01:04:42.856000+00:00,0.896,0.896,0.896,89.6,89.6,89.6,9.004966666666666
2025-12-10 01:05:42.883000+00:00,0.997,0.997,0.997,99.7,99.7,99.7,10.005416666666667
2025-12-10 01:06:42.910000+00:00,1.0,1.0,1.0,100.0,100.0,100.0,11.005866666666666
2025-12-10 01:07:42.940000+00:00,0.5455,0.997,0.094,54.550000000000004,99.7,9.4,12.006366666666667
2025-12-10 01:08:42.967000+00:00,0.999,1.0,0.998,99.9,100.0,99.8,13.006816666666667
2025-12-10 01:09:42.997000+00:00,0.9855,0.994,0.977,98.55000000000001,99.4,97.7,14.007316666666666
2025-12-10 01:10:43.032000+00:00,0.9935,0.999,0.988,99.35,99.9,98.8,15.007900000000001
2025-12-10 01:11:43.061000+00:00,0.6756666666666667,1.0,0.039,67.56666666666666,100.0,3.9,16.008383333333335
2025-12-10 01:12:43.097000+00:00,0.7836666666666666,0.996,0.516,78.36666666666666,99.6,51.6,17.008983333333333
2025-12-10 01:13:43.130000+00:00,0.608,0.642,0.569,60.800000000000004,64.2,56.9,18.00953333333333
2025-12-10 01:14:43.165000+00:00,0.5896666666666667,0.627,0.55,58.96666666666667,62.7,55.0,19.010116666666665
2025-12-10 01:15:43.193000+00:00,0.46825,0.677,0.146,46.825,67.7,14.6,20.010583333333333
2025-12-10 01:16:43.231000+00:00,0.2975,0.352,0.227,29.75,35.2,22.7,21.011216666666666
2025-12-10 01:17:43.266000+00:00,0.25925,0.294,0.226,25.925,29.4,22.6,22.0118
2025-12-10 01:18:43.298000+00:00,0.33,0.351,0.302,33.0,35.1,30.2,23.012333333333334
2025-12-10 01:19:43.325000+00:00,0.2916666666666667,0.325,0.274,29.166666666666668,32.5,27.4,24.012783333333335
2025-12-10 01:20:43.358000+00:00,0.025333333333333333,0.03,0.019,2.533333333333333,3.0,1.9,25.013333333333332
2025-12-10 01:21:43.392000+00:00,0.0375,0.038,0.037,3.75,3.8,3.7,26.0139
2025-12-10 01:22:43.425000+00:00,0.038,0.038,0.038,3.8,3.8,3.8,27.01445
2025-12-10 01:23:43.451000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,28.014883333333334
2025-12-10 01:24:43.482000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,29.0154
2025-12-10 01:25:43.512000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,30.0159
2025-12-10 01:26:43.542000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,31.016399999999997
2025-12-10 01:27:43.570000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,32.016866666666665
2025-12-10 01:28:43.596000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,33.0173
2025-12-10 01:29:43.620000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.0177
