timestamp,pod,queue_length
2025-12-09 15:16:58.063000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 15:17:58.109000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 15:18:58.140000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 15:19:58.269000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 15:20:58.299000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 15:21:58.336000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 15:22:58.380000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 15:23:58.421000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 15:24:58.463000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,212
2025-12-09 15:24:58.463000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dpj7zq,0
2025-12-09 15:25:58.500000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 15:25:58.500000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dpj7zq,0
2025-12-09 15:26:58.552000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,32
2025-12-09 15:26:58.552000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dpj7zq,0
2025-12-09 15:27:58.592000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,10
2025-12-09 15:27:58.592000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dpj7zq,0
2025-12-09 15:27:58.592000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dr5jn8,0
2025-12-09 15:27:58.592000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d4v9dz,0
2025-12-09 15:28:58.638000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 15:28:58.638000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dslskx,0
2025-12-09 15:28:58.638000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dpj7zq,0
