timestamp,pod,kv_cache_usage,kv_cache_pct
2025-12-09 15:16:58.063000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-09 15:17:58.109000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-09 15:18:58.140000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-09 15:19:58.269000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-09 15:20:58.299000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-09 15:21:58.336000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.191,19.1
2025-12-09 15:22:58.380000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.21,21.0
2025-12-09 15:23:58.421000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.947,94.7
2025-12-09 15:24:58.463000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.998,99.8
2025-12-09 15:24:58.463000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dpj7zq,0.585,58.5
2025-12-09 15:25:58.500000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.917,91.7
2025-12-09 15:25:58.500000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dpj7zq,0.731,73.1
2025-12-09 15:26:58.552000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.999,99.9
2025-12-09 15:26:58.552000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dpj7zq,0.923,92.3
2025-12-09 15:27:58.592000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,1.0,100.0
2025-12-09 15:27:58.592000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dpj7zq,0.987,98.7
2025-12-09 15:27:58.592000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dr5jn8,0.149,14.9
2025-12-09 15:27:58.592000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d4v9dz,0.0,0.0
2025-12-09 15:28:58.638000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.803,80.3
2025-12-09 15:28:58.638000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dslskx,0.163,16.3
2025-12-09 15:28:58.638000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dpj7zq,0.489,48.9
2025-12-09 15:28:58.638000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dr5jn8,0.166,16.6
2025-12-09 15:28:58.638000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d4v9dz,0.142,14.2
2025-12-09 15:29:58.692000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.23,23.0
2025-12-09 15:29:58.692000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dslskx,0.199,19.9
2025-12-09 15:29:58.692000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dpj7zq,0.256,25.6
2025-12-09 15:29:58.692000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dr5jn8,0.19,19.0
2025-12-09 15:29:58.692000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d4v9dz,0.214,21.4
2025-12-09 15:30:58.738000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.085,8.5
2025-12-09 15:30:58.738000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dslskx,0.105,10.5
2025-12-09 15:30:58.738000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dpj7zq,0.102,10.2
2025-12-09 15:30:58.738000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dr5jn8,0.091,9.1
2025-12-09 15:30:58.738000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d4v9dz,0.079,7.9
2025-12-09 15:30:58.738000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dd7d5g,0.065,6.5
2025-12-09 15:31:58.782000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.067,6.7
2025-12-09 15:31:58.782000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dslskx,0.086,8.6
2025-12-09 15:31:58.782000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dpj7zq,0.096,9.6
2025-12-09 15:31:58.782000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dr5jn8,0.088,8.8
2025-12-09 15:31:58.782000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d4v9dz,0.077,7.7
2025-12-09 15:31:58.782000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dd7d5g,0.048,4.8
2025-12-09 15:32:58.832000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.084,8.4
2025-12-09 15:32:58.832000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dslskx,0.072,7.2
2025-12-09 15:32:58.832000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dpdd6g,0.0,0.0
2025-12-09 15:32:58.832000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dpj7zq,0.06,6.0
2025-12-09 15:32:58.832000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dr5jn8,0.085,8.5
2025-12-09 15:32:58.832000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d4v9dz,0.069,6.9
2025-12-09 15:32:58.832000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dd7d5g,0.064,6.4
2025-12-09 15:33:58.875000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.07,7.0
2025-12-09 15:33:58.875000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dslskx,0.078,7.8
2025-12-09 15:33:58.875000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dpj7zq,0.065,6.5
2025-12-09 15:33:58.875000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dr5jn8,0.06,6.0
