timestamp,queue_mean,queue_max,queue_min,queue_total,time_relative
2025-11-27 22:25:12.875000+00:00,0.0,0.0,0.0,0.0,0.0
2025-11-27 22:25:13.247000+00:00,0.0,0.0,0.0,0.0,0.0062
2025-11-27 22:25:42.898000+00:00,0.0,0.0,0.0,0.0,0.5003833333333333
2025-11-27 22:25:43.287000+00:00,0.0,0.0,0.0,0.0,0.5068666666666667
2025-11-27 22:26:12.915000+00:00,0.0,0.0,0.0,0.0,1.0006666666666666
2025-11-27 22:26:13.300000+00:00,0.0,0.0,0.0,0.0,1.0070833333333333
2025-11-27 22:26:42.930000+00:00,0.0,0.0,0.0,0.0,1.5009166666666667
2025-11-27 22:26:43.317000+00:00,0.0,0.0,0.0,0.0,1.5073666666666665
2025-11-27 22:27:12.945000+00:00,0.0,0.0,0.0,0.0,2.0011666666666668
2025-11-27 22:27:13.330000+00:00,0.0,0.0,0.0,0.0,2.0075833333333333
2025-11-27 22:27:42.967000+00:00,0.0,0.0,0.0,0.0,2.5015333333333336
2025-11-27 22:27:43.384000+00:00,0.0,0.0,0.0,0.0,2.508483333333333
2025-11-27 22:28:12.999000+00:00,0.0,0.0,0.0,0.0,3.0020666666666664
2025-11-27 22:28:13.397000+00:00,0.0,0.0,0.0,0.0,3.0086999999999997
2025-11-27 22:28:43.015000+00:00,0.0,0.0,0.0,0.0,3.502333333333333
2025-11-27 22:28:43.410000+00:00,0.0,0.0,0.0,0.0,3.5089166666666665
2025-11-27 22:29:13.029000+00:00,0.0,0.0,0.0,0.0,4.002566666666667
2025-11-27 22:29:13.424000+00:00,0.0,0.0,0.0,0.0,4.00915
2025-11-27 22:29:43.046000+00:00,0.0,0.0,0.0,0.0,4.50285
2025-11-27 22:29:43.438000+00:00,0.0,0.0,0.0,0.0,4.509383333333333
2025-11-27 22:30:43.082000+00:00,0.0,0.0,0.0,0.0,5.50345
2025-11-27 22:30:43.475000+00:00,0.0,0.0,0.0,0.0,5.510000000000001
2025-11-27 22:31:13.099000+00:00,0.0,0.0,0.0,0.0,6.003733333333333
2025-11-27 22:31:13.488000+00:00,0.0,0.0,0.0,0.0,6.0102166666666665
2025-11-27 22:31:43.121000+00:00,0.0,0.0,0.0,0.0,6.504099999999999
2025-11-27 22:31:43.502000+00:00,0.0,0.0,0.0,0.0,6.5104500000000005
2025-11-27 22:32:13.141000+00:00,0.0,0.0,0.0,0.0,7.004433333333334
2025-11-27 22:32:13.515000+00:00,0.0,0.0,0.0,0.0,7.010666666666666
2025-11-27 22:32:43.158000+00:00,0.0,0.0,0.0,0.0,7.504716666666667
2025-11-27 22:32:43.529000+00:00,0.0,0.0,0.0,0.0,7.5109
2025-11-27 22:33:13.175000+00:00,0.0,0.0,0.0,0.0,8.005
2025-11-27 22:33:13.542000+00:00,0.0,0.0,0.0,0.0,8.011116666666666
2025-11-27 22:33:43.202000+00:00,0.0,0.0,0.0,0.0,8.50545
2025-11-27 22:33:43.564000+00:00,0.0,0.0,0.0,0.0,8.511483333333334
2025-11-27 22:34:13.228000+00:00,0.0,0.0,0.0,0.0,9.005883333333333
2025-11-27 22:34:13.578000+00:00,0.0,0.0,0.0,0.0,9.011716666666667
2025-11-27 22:34:43.243000+00:00,0.0,0.0,0.0,0.0,9.506133333333334
2025-11-27 22:34:43.591000+00:00,0.0,0.0,0.0,0.0,9.511933333333333
2025-11-27 22:35:13.267000+00:00,92.5,185.0,0.0,185.0,10.006533333333334
2025-11-27 22:35:13.604000+00:00,92.5,185.0,0.0,185.0,10.01215
2025-11-27 22:35:43.319000+00:00,156.0,312.0,0.0,312.0,10.507399999999999
2025-11-27 22:35:43.618000+00:00,156.0,312.0,0.0,312.0,10.512383333333334
2025-11-27 22:36:13.337000+00:00,156.0,312.0,0.0,312.0,11.0077
2025-11-27 22:36:13.631000+00:00,156.0,312.0,0.0,312.0,11.012599999999999
2025-11-27 22:36:43.352000+00:00,257.0,514.0,0.0,514.0,11.50795
2025-11-27 22:36:43.645000+00:00,257.0,514.0,0.0,514.0,11.512833333333333
2025-11-27 22:37:13.368000+00:00,257.0,514.0,0.0,514.0,12.008216666666668
2025-11-27 22:37:13.658000+00:00,257.0,514.0,0.0,514.0,12.01305
2025-11-27 22:37:43.391000+00:00,227.5,455.0,0.0,455.0,12.5086
2025-11-27 22:37:43.673000+00:00,227.5,455.0,0.0,455.0,12.5133
2025-11-27 22:38:13.408000+00:00,227.5,455.0,0.0,455.0,13.008883333333333
2025-11-27 22:38:13.702000+00:00,227.5,455.0,0.0,455.0,13.013783333333333
2025-11-27 22:38:43.432000+00:00,0.0,0.0,0.0,0.0,13.509283333333334
2025-11-27 22:38:43.733000+00:00,0.0,0.0,0.0,0.0,13.514299999999999
2025-11-27 22:39:13.461000+00:00,0.0,0.0,0.0,0.0,14.009766666666668
2025-11-27 22:39:13.746000+00:00,0.0,0.0,0.0,0.0,14.014516666666667
2025-11-27 22:39:43.476000+00:00,0.0,0.0,0.0,0.0,14.510016666666667
2025-11-27 22:39:43.760000+00:00,0.0,0.0,0.0,0.0,14.51475
2025-11-27 22:40:13.511000+00:00,0.0,0.0,0.0,0.0,15.0106
2025-11-27 22:40:13.778000+00:00,0.0,0.0,0.0,0.0,15.01505
2025-11-27 22:40:43.527000+00:00,0.0,0.0,0.0,0.0,15.510866666666667
2025-11-27 22:40:43.792000+00:00,0.0,0.0,0.0,0.0,15.515283333333334
2025-11-27 22:41:13.542000+00:00,0.0,0.0,0.0,0.0,16.011116666666666
2025-11-27 22:41:13.807000+00:00,0.0,0.0,0.0,0.0,16.015533333333334
2025-11-27 22:41:43.557000+00:00,0.0,0.0,0.0,0.0,16.511366666666667
2025-11-27 22:41:43.820000+00:00,0.0,0.0,0.0,0.0,16.51575
2025-11-27 22:42:13.574000+00:00,0.0,0.0,0.0,0.0,17.01165
2025-11-27 22:42:13.834000+00:00,0.0,0.0,0.0,0.0,17.01598333333333
