action,cost,current_replicas,event_type,itl,kv_cache_percent,kv_cache_usage,non_saturated_replicas,pod,queue_length,replicas,scale_down_safe,should_scale_up,target_replicas,timestamp,total_replicas,ttft
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:26:43.317Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:26:43.317Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:26:43.317Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:26:43.317Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:26:43.317Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:26:43.317Z,1,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-27T22:27:12.944Z,,0.0
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:27:12.945Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:27:12.945Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:27:12.945Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:27:12.945Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:27:12.945Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:27:12.945Z,1,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-27T22:27:13.329Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:27:13.330Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:27:13.330Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:27:13.330Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:27:13.330Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:27:13.330Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:27:13.330Z,1,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-27T22:27:42.966Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:27:42.967Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:27:42.967Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:27:42.967Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:27:42.967Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:27:42.968Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:27:42.968Z,1,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-27T22:27:43.382Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:27:43.384Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:27:43.384Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:27:43.384Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:27:43.384Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:27:43.384Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:27:43.384Z,1,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-27T22:28:12.996Z,,0.0
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:28:12.998Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:28:12.998Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:28:12.999Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:28:12.999Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:28:12.999Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:28:12.999Z,1,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-27T22:28:13.395Z,,0.0
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:28:13.397Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:28:13.397Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:28:13.397Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:28:13.397Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:28:13.397Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:28:13.397Z,1,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-27T22:28:43.013Z,,0.0
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:28:43.014Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:28:43.014Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:28:43.015Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:28:43.015Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:28:43.015Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:28:43.015Z,1,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-27T22:28:43.409Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:28:43.410Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:28:43.410Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:28:43.411Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:28:43.411Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:28:43.411Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:28:43.411Z,1,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-27T22:29:13.028Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:29:13.029Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:29:13.029Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:29:13.030Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:29:13.030Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:29:13.030Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:29:13.030Z,1,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-27T22:29:13.423Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:29:13.424Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:29:13.424Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:29:13.424Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:29:13.424Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:29:13.424Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:29:13.424Z,1,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-27T22:29:43.044Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:29:43.046Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:29:43.046Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:29:43.046Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:29:43.046Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:29:43.046Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:29:43.046Z,1,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-27T22:29:43.436Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:29:43.438Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:29:43.438Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:29:43.438Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:29:43.438Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:29:43.438Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:29:43.438Z,1,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-27T22:30:43.080Z,,0.0
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:30:43.082Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:30:43.082Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:30:43.082Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:30:43.082Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:30:43.082Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:30:43.082Z,1,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-27T22:30:43.473Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:30:43.475Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:30:43.475Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:30:43.475Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:30:43.475Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:30:43.475Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:30:43.475Z,1,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-27T22:31:13.097Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:31:13.099Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:31:13.099Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:31:13.099Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:31:13.099Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:31:13.099Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:31:13.099Z,1,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-27T22:31:13.487Z,,0.0
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:31:13.488Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:31:13.488Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:31:13.488Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:31:13.488Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:31:13.488Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:31:13.488Z,1,
,10.0,,metrics,9.86,,,,,,1,,,,2025-11-27T22:31:43.120Z,,18.2
,,,kv_cache,,6.4,0.064,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:31:43.121Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:31:43.121Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:31:43.121Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:31:43.121Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:31:43.121Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:31:43.121Z,1,
,10.0,,metrics,9.86,,,,,,1,,,,2025-11-27T22:31:43.501Z,,18.2
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:31:43.502Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:31:43.502Z,,
,,,kv_cache,,6.4,0.064,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:31:43.503Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:31:43.503Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:31:43.503Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:31:43.503Z,1,
,10.0,,metrics,11.17,,,,,,1,,,,2025-11-27T22:32:13.140Z,,22.19
,,,kv_cache,,6.7,0.067,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:32:13.141Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:32:13.141Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:32:13.141Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:32:13.141Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:32:13.142Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:32:13.142Z,1,
,10.0,,metrics,11.17,,,,,,1,,,,2025-11-27T22:32:13.514Z,,22.19
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:32:13.515Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:32:13.515Z,,
,,,kv_cache,,6.7,0.067,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:32:13.516Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:32:13.516Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:32:13.516Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:32:13.516Z,1,
,10.0,,metrics,11.4,,,,,,1,,,,2025-11-27T22:32:43.157Z,,22.4
,,,kv_cache,,12.8,0.128,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:32:43.158Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:32:43.158Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:32:43.158Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:32:43.158Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:32:43.159Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:32:43.159Z,1,
,10.0,,metrics,11.4,,,,,,1,,,,2025-11-27T22:32:43.527Z,,22.4
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:32:43.529Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:32:43.529Z,,
,,,kv_cache,,12.8,0.128,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:32:43.529Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:32:43.529Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:32:43.529Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:32:43.529Z,1,
,10.0,,metrics,20.93,,,,,,1,,,,2025-11-27T22:33:13.173Z,,37.54
,,,kv_cache,,34.5,0.345,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:33:13.174Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:33:13.174Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:33:13.175Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:33:13.175Z,,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-27T22:33:13.175Z,1,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-27T22:33:13.175Z,1,
scale-up,,1,scaling_decision,,,,,,,,,,2,2025-11-27T22:33:13.175Z,,
,10.0,,metrics,20.93,,,,,,1,,,,2025-11-27T22:33:13.541Z,,37.54
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:33:13.542Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:33:13.542Z,,
,,,kv_cache,,34.5,0.345,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:33:13.542Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:33:13.542Z,,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-27T22:33:13.542Z,1,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-27T22:33:13.542Z,1,
scale-up,,1,scaling_decision,,,,,,,,,,2,2025-11-27T22:33:13.542Z,,
,20.0,,metrics,24.78,,,,,,2,,,,2025-11-27T22:33:43.201Z,,44.22
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:33:43.202Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:33:43.202Z,,
,,,kv_cache,,39.0,0.39,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:33:43.202Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:33:43.202Z,,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-27T22:33:43.202Z,1,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-27T22:33:43.202Z,1,
,20.0,,metrics,24.78,,,,,,2,,,,2025-11-27T22:33:43.563Z,,44.22
,,,kv_cache,,39.0,0.39,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:33:43.564Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:33:43.564Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:33:43.564Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:33:43.564Z,,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-27T22:33:43.564Z,1,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-27T22:33:43.564Z,1,
,20.0,,metrics,40.16,,,,,,2,,,,2025-11-27T22:34:13.227Z,,65.71
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:34:13.228Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:34:13.228Z,,
,,,kv_cache,,70.9,0.709,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:34:13.229Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:34:13.229Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-27T22:34:13.229Z,1,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-27T22:34:13.229Z,1,
,20.0,,metrics,40.16,,,,,,2,,,,2025-11-27T22:34:13.576Z,,65.71
,,,kv_cache,,70.9,0.709,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:34:13.578Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:34:13.578Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:34:13.578Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:34:13.578Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-27T22:34:13.578Z,1,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-27T22:34:13.578Z,1,
,20.0,,metrics,55.35,,,,,,2,,,,2025-11-27T22:34:43.241Z,,88.28
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:34:43.243Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:34:43.243Z,,
,,,kv_cache,,98.5,0.985,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:34:43.243Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:34:43.243Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-27T22:34:43.243Z,1,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-27T22:34:43.243Z,1,
,20.0,,metrics,55.35,,,,,,2,,,,2025-11-27T22:34:43.589Z,,88.28
,,,kv_cache,,98.5,0.985,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:34:43.591Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:34:43.591Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,0,,,,,2025-11-27T22:34:43.591Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:34:43.591Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-27T22:34:43.591Z,1,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-27T22:34:43.591Z,1,
,20.0,,metrics,66.51,,,,,,2,,,,2025-11-27T22:35:13.265Z,,449.74
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9gkhbr,0,,,,,2025-11-27T22:35:13.267Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,185,,,,,2025-11-27T22:35:13.267Z,,
,,,queue,,,,,,,,,,,2025-11-27T22:35:13.267Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9gkhbr,,,,,,2025-11-27T22:35:13.267Z,,
,,,kv_cache,,100.0,1.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9wj976,,,,,,2025-11-27T22:35:13.267Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T22:35:13.267Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T22:35:13.267Z,2,
