timestamp,pod,queue_length
2025-12-09 15:52:59.635000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 15:53:59.664000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 15:54:59.697000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 15:55:59.731000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 15:56:59.764000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 15:57:59.791000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 15:58:59.819000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 15:59:59.863000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 16:00:59.969000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 16:02:00.007000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,392
2025-12-09 16:03:00.047000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,467
2025-12-09 16:03:00.047000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dx7rhq,0
2025-12-09 16:03:00.047000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dxkkmx,0
2025-12-09 16:04:00.094000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 16:04:00.094000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dx7rhq,0
2025-12-09 16:04:00.094000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dxkkmx,0
2025-12-09 16:06:00.194000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 16:06:00.194000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dx7rhq,0
2025-12-09 16:06:00.194000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dxkkmx,0
2025-12-09 16:07:00.239000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 16:07:00.239000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dx7rhq,0
2025-12-09 16:07:00.239000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dxkkmx,0
2025-12-09 16:08:00.281000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 16:08:00.281000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dmsxgr,0
2025-12-09 16:08:00.281000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d797t8,0
2025-12-09 16:08:00.281000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984djszkc,0
2025-12-09 16:08:00.281000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d8sbmk,0
2025-12-09 16:08:00.281000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dx7rhq,0
2025-12-09 16:08:00.281000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dxkkmx,0
2025-12-09 16:08:00.281000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d5g6kj,0
2025-12-09 16:09:00.335000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 16:09:00.335000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dmsxgr,0
2025-12-09 16:09:00.335000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d797t8,0
2025-12-09 16:09:00.335000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984djszkc,0
2025-12-09 16:09:00.335000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d8sbmk,0
2025-12-09 16:09:00.335000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dx7rhq,0
2025-12-09 16:09:00.335000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dxkkmx,0
2025-12-09 16:09:00.335000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d5g6kj,0
2025-12-09 16:09:00.335000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984drvjxc,0
2025-12-09 16:09:00.335000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dq4vcf,0
2025-12-09 16:10:00.391000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 16:10:00.391000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dmsxgr,0
2025-12-09 16:10:00.391000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d797t8,0
2025-12-09 16:10:00.391000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984djszkc,0
2025-12-09 16:10:00.391000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d8sbmk,0
2025-12-09 16:10:00.391000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dx7rhq,0
2025-12-09 16:10:00.391000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dxkkmx,0
2025-12-09 16:10:00.391000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d5g6kj,0
2025-12-09 16:10:00.391000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984drvjxc,0
2025-12-09 16:10:00.391000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dq4vcf,0
2025-12-09 16:11:00.438000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 16:11:00.438000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dmsxgr,0
2025-12-09 16:11:00.438000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d797t8,0
2025-12-09 16:11:00.438000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984djszkc,0
2025-12-09 16:11:00.438000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dx7rhq,0
2025-12-09 16:11:00.438000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dxkkmx,0
2025-12-09 16:12:00.476000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-09 16:12:00.476000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dmsxgr,0
