timestamp,pod,queue_length
2025-12-10 16:53:03.576000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 16:54:03.807000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 16:55:03.837000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 16:56:03.872000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 16:57:03.911000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 16:58:03.951000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,461
2025-12-10 16:59:03.989000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,414
2025-12-10 16:59:03.989000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d7ngl8,0
2025-12-10 17:00:04.039000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,95
2025-12-10 17:00:04.039000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d7ngl8,0
2025-12-10 17:01:04.087000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 17:01:04.087000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d7ngl8,0
2025-12-10 17:02:04.144000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,175
2025-12-10 17:02:04.144000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d7ngl8,36
2025-12-10 17:03:04.223000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 17:03:04.223000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d52dtc,0
2025-12-10 17:03:04.223000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d7ngl8,387
2025-12-10 17:03:04.223000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d2npt6,0
2025-12-10 17:04:04.266000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 17:04:04.266000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d52dtc,0
