timestamp,pod,kv_cache_usage,kv_cache_pct
2025-12-10 16:53:03.576000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-10 16:54:03.807000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-10 16:55:03.837000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.159,15.9
2025-12-10 16:56:03.872000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.204,20.4
2025-12-10 16:57:03.911000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.213,21.3
2025-12-10 16:58:03.951000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.994,99.4
2025-12-10 16:59:03.989000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,1.0,100.0
2025-12-10 16:59:03.989000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d7ngl8,0.014,1.4
2025-12-10 17:00:04.041000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.985,98.5
2025-12-10 17:00:04.041000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d7ngl8,0.576,57.6
2025-12-10 17:01:04.077000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.92,92.0
2025-12-10 17:01:04.077000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d7ngl8,0.893,89.3
2025-12-10 17:02:04.134000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,1.0,100.0
2025-12-10 17:02:04.134000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d7ngl8,0.997,99.7
2025-12-10 17:03:04.223000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.948,94.8
2025-12-10 17:03:04.223000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d52dtc,0.022,2.2
2025-12-10 17:03:04.223000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d7ngl8,1.0,100.0
2025-12-10 17:03:04.223000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d2npt6,0.205,20.5
2025-12-10 17:04:04.266000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.971,97.1
2025-12-10 17:04:04.266000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d52dtc,0.174,17.4
2025-12-10 17:04:04.266000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d7ngl8,0.796,79.6
2025-12-10 17:04:04.266000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d2npt6,0.201,20.1
2025-12-10 17:05:04.311000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.394,39.4
2025-12-10 17:05:04.311000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d52dtc,0.244,24.4
2025-12-10 17:05:04.311000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d7ngl8,0.418,41.8
