timestamp,kv_usage_mean,kv_usage_max,kv_usage_min,kv_pct_mean,kv_pct_max,kv_pct_min,time_relative
2025-11-28 20:51:51.697000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-28 20:51:51.803000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0017666666666666666
2025-11-28 20:52:21.726000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.5004833333333333
2025-11-28 20:52:21.819000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.5020333333333333
2025-11-28 20:52:51.748000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.00085
2025-11-28 20:52:52.047000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0058333333333334
2025-11-28 20:53:21.772000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.50125
2025-11-28 20:53:22.073000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.5062666666666666
2025-11-28 20:53:51.801000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.001733333333333
2025-11-28 20:53:52.092000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0065833333333334
2025-11-28 20:54:21.821000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.5020666666666664
2025-11-28 20:54:22.111000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.5069
2025-11-28 20:54:51.852000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.0025833333333334
2025-11-28 20:54:52.129000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.0071999999999997
2025-11-28 20:55:21.876000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.5029833333333333
2025-11-28 20:55:22.175000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.507966666666667
2025-11-28 20:55:51.901000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.0034
2025-11-28 20:55:52.195000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.0083
2025-11-28 20:56:21.922000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.50375
2025-11-28 20:56:22.213000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.5086
2025-11-28 20:56:51.950000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.004216666666666
2025-11-28 20:56:52.233000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.008933333333333
2025-11-28 20:57:21.982000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.5047500000000005
2025-11-28 20:57:22.282000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.5097499999999995
2025-11-28 20:57:52.003000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.0051
2025-11-28 20:57:52.301000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.010066666666666
2025-11-28 20:58:22.024000+00:00,0.026,0.026,0.026,2.6,2.6,2.6,6.50545
2025-11-28 20:58:22.319000+00:00,0.026,0.026,0.026,2.6,2.6,2.6,6.510366666666667
2025-11-28 20:58:52.051000+00:00,0.212,0.212,0.212,21.2,21.2,21.2,7.0059
2025-11-28 20:58:52.342000+00:00,0.212,0.212,0.212,21.2,21.2,21.2,7.01075
2025-11-28 20:59:22.076000+00:00,0.212,0.212,0.212,21.2,21.2,21.2,7.506316666666667
2025-11-28 20:59:22.378000+00:00,0.212,0.212,0.212,21.2,21.2,21.2,7.511349999999999
2025-11-28 20:59:52.103000+00:00,0.242,0.242,0.242,24.2,24.2,24.2,8.006766666666667
