timestamp,pod,kv_cache_usage,kv_cache_pct
2025-12-10 13:10:13.822000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-10 13:11:13.853000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-10 13:12:13.899000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-10 13:13:13.927000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-10 13:14:13.965000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-10 13:15:13.992000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-10 13:16:14.040000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.036,3.6
2025-12-10 13:17:14.079000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.073,7.3
2025-12-10 13:18:14.125000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.254,25.4
2025-12-10 13:19:14.161000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.478,47.8
2025-12-10 13:20:14.209000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.657,65.7
2025-12-10 13:21:14.251000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.76,76.0
2025-12-10 13:21:14.251000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984ddcmw2,0.053,5.3
2025-12-10 13:22:14.291000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.664,66.4
2025-12-10 13:22:14.291000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984ddcmw2,0.055,5.5
2025-12-10 13:23:14.331000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.14,14.0
2025-12-10 13:23:14.331000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984ddcmw2,0.08,8.0
2025-12-10 13:24:14.373000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.102,10.2
2025-12-10 13:24:14.373000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984ddcmw2,0.106,10.6
2025-12-10 13:25:14.417000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.035,3.5
2025-12-10 13:25:14.417000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984ddcmw2,0.028,2.8
2025-12-10 13:26:14.472000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.1,10.0
2025-12-10 13:27:14.509000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.095,9.5
2025-12-10 13:28:14.549000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.103,10.3
2025-12-10 13:29:14.594000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.078,7.8
2025-12-10 13:29:14.594000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dlnxqm,0.025,2.5
2025-12-10 13:30:14.637000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.077,7.7
2025-12-10 13:30:14.637000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dlnxqm,0.026,2.6
2025-12-10 13:31:14.679000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.033,3.3
2025-12-10 13:31:14.679000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dlnxqm,0.051,5.1
2025-12-10 13:32:14.731000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.111,11.1
2025-12-10 13:33:14.773000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.088,8.8
2025-12-10 13:34:14.816000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.092,9.2
2025-12-10 13:35:14.853000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.089,8.9
2025-12-10 13:36:14.899000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.047,4.7
2025-12-10 13:37:14.938000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.043,4.3
2025-12-10 13:38:15.029000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.038,3.8
2025-12-10 13:39:15.106000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.042,4.2
2025-12-10 13:40:15.150000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.027,2.7
2025-12-10 13:41:15.191000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.051,5.1
