timestamp,pod,queue_length
2025-12-10 13:10:13.822000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:11:13.853000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:12:13.899000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:13:13.927000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:14:13.965000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:15:13.992000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:16:14.040000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:17:14.079000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:18:14.125000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:19:14.161000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:20:14.209000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:21:14.251000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:21:14.251000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984ddcmw2,0
2025-12-10 13:22:14.291000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:22:14.291000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984ddcmw2,0
2025-12-10 13:23:14.331000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:23:14.331000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984ddcmw2,0
2025-12-10 13:24:14.373000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:24:14.373000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984ddcmw2,0
2025-12-10 13:25:14.417000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:25:14.418000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984ddcmw2,0
2025-12-10 13:26:14.462000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:27:14.509000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:28:14.549000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:29:14.594000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:29:14.594000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dlnxqm,0
2025-12-10 13:30:14.637000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:30:14.637000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dlnxqm,0
2025-12-10 13:31:14.679000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:31:14.679000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dlnxqm,0
2025-12-10 13:32:14.722000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:33:14.773000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:34:14.816000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:35:14.853000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:36:14.899000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:37:14.938000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:38:15.041000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:39:15.106000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:40:15.150000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:41:15.191000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:42:15.237000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:43:15.277000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:44:15.319000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:45:15.360000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:46:15.404000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 13:47:15.438000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
