timestamp,pod,queue_length
2025-12-10 02:06:11.813000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:07:11.844000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:08:11.871000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:09:11.902000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:10:11.939000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:11:11.968000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:12:12.014000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:13:12.051000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:14:12.089000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:15:12.133000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:16:12.167000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:16:12.167000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d8kc7r,0
2025-12-10 02:17:12.226000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:17:12.226000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d8kc7r,0
2025-12-10 02:18:12.264000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:18:12.264000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d8kc7r,0
2025-12-10 02:18:12.264000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984ddf67l,0
2025-12-10 02:19:12.304000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:19:12.304000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d8kc7r,0
2025-12-10 02:19:12.304000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984ddf67l,0
2025-12-10 02:20:12.338000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:20:12.338000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d8kc7r,0
2025-12-10 02:20:12.338000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984ddf67l,0
2025-12-10 02:21:12.382000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:21:12.382000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984ddf67l,0
2025-12-10 02:22:12.417000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:23:12.454000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:24:12.492000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:25:12.531000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:25:12.531000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6t4gh,0
2025-12-10 02:26:12.570000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:26:12.570000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6t4gh,0
2025-12-10 02:27:12.609000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:27:12.609000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6t4gh,0
2025-12-10 02:28:12.644000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:28:12.644000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6t4gh,0
2025-12-10 02:28:12.644000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d9pjqj,0
2025-12-10 02:29:12.684000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:29:12.684000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dfbv74,0
2025-12-10 02:29:12.684000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6t4gh,0
2025-12-10 02:29:12.684000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d9pjqj,0
2025-12-10 02:30:12.726000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:30:12.726000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dfbv74,0
2025-12-10 02:30:12.726000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6t4gh,0
2025-12-10 02:31:12.766000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:31:12.766000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dfbv74,0
2025-12-10 02:31:12.766000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6t4gh,0
2025-12-10 02:32:12.796000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:32:12.796000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6t4gh,0
2025-12-10 02:33:12.836000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:33:12.836000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6t4gh,0
2025-12-10 02:34:12.875000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:34:12.875000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6t4gh,0
2025-12-10 02:35:12.915000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:35:12.915000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6t4gh,0
2025-12-10 02:36:12.977000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:36:12.977000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6t4gh,0
2025-12-10 02:37:13.019000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:37:13.019000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6t4gh,0
2025-12-10 02:38:13.056000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:38:13.056000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6t4gh,0
2025-12-10 02:39:13.111000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:39:13.111000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6t4gh,0
2025-12-10 02:40:13.154000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:40:13.154000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6t4gh,0
2025-12-10 02:41:13.195000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:41:13.195000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6t4gh,0
2025-12-10 02:42:13.234000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:42:13.234000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6t4gh,0
2025-12-10 02:43:13.266000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
2025-12-10 02:43:13.266000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d6t4gh,0
2025-12-10 02:44:13.311000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0
