timestamp,queue_mean,queue_max,queue_min,queue_total,time_relative
2025-12-10 01:29:43.620000+00:00,0.0,0,0,0,3.3333333333333335e-05
2025-12-10 01:30:43.644000+00:00,0.0,0,0,0,1.0004333333333333
2025-12-10 01:31:43.669000+00:00,0.0,0,0,0,2.0008500000000002
2025-12-10 01:32:43.700000+00:00,0.0,0,0,0,3.0013666666666667
2025-12-10 01:33:43.725000+00:00,0.0,0,0,0,4.001783333333333
2025-12-10 01:34:43.753000+00:00,0.0,0,0,0,5.00225
2025-12-10 01:35:43.794000+00:00,0.0,0,0,0,6.002933333333333
2025-12-10 01:36:43.821000+00:00,0.0,0,0,0,7.003383333333333
2025-12-10 01:37:43.848000+00:00,0.0,0,0,0,8.003833333333334
2025-12-10 01:38:43.874000+00:00,0.0,0,0,0,9.004266666666666
2025-12-10 01:39:43.900000+00:00,0.0,0,0,0,10.004700000000001
2025-12-10 01:40:43.927000+00:00,0.0,0,0,0,11.005149999999999
2025-12-10 01:41:43.948000+00:00,0.0,0,0,0,12.005500000000001
2025-12-10 01:42:43.976000+00:00,0.0,0,0,0,13.005966666666666
2025-12-10 01:43:43.998000+00:00,0.0,0,0,0,14.006333333333334
2025-12-10 01:44:44.027000+00:00,0.0,0,0,0,15.006816666666667
2025-12-10 01:45:44.052000+00:00,0.0,0,0,0,16.007233333333332
2025-12-10 01:46:44.082000+00:00,0.0,0,0,0,17.007733333333334
2025-12-10 01:47:44.107000+00:00,0.0,0,0,0,18.00815
2025-12-10 01:48:44.135000+00:00,0.0,0,0,0,19.00861666666667
2025-12-10 01:49:44.163000+00:00,0.0,0,0,0,20.009083333333333
2025-12-10 01:50:44.192000+00:00,0.0,0,0,0,21.009566666666668
2025-12-10 01:51:44.293000+00:00,0.0,0,0,0,22.01125
2025-12-10 01:52:44.326000+00:00,0.0,0,0,0,23.0118
2025-12-10 01:53:44.350000+00:00,0.0,0,0,0,24.0122
2025-12-10 01:54:44.376000+00:00,0.0,0,0,0,25.012633333333333
2025-12-10 01:55:44.404000+00:00,0.0,0,0,0,26.0131
2025-12-10 01:56:44.433000+00:00,0.0,0,0,0,27.013583333333333
