timestamp,queue_mean,queue_max,queue_min,queue_total,time_relative
2025-11-28 19:47:45.601000+00:00,0.0,0.0,0.0,0.0,0.0
2025-11-28 19:47:45.709000+00:00,0.0,0.0,0.0,0.0,0.0018
2025-11-28 19:48:15.629000+00:00,0.0,0.0,0.0,0.0,0.5004666666666666
2025-11-28 19:48:15.726000+00:00,0.0,0.0,0.0,0.0,0.5020833333333333
2025-11-28 19:48:45.649000+00:00,0.0,0.0,0.0,0.0,1.0008000000000001
2025-11-28 19:48:45.745000+00:00,0.0,0.0,0.0,0.0,1.0024
2025-11-28 19:49:15.876000+00:00,0.0,0.0,0.0,0.0,1.5045833333333334
2025-11-28 19:49:15.893000+00:00,0.0,0.0,0.0,0.0,1.5048666666666668
2025-11-28 19:49:45.897000+00:00,0.0,0.0,0.0,0.0,2.0049333333333332
2025-11-28 19:49:45.911000+00:00,0.0,0.0,0.0,0.0,2.0051666666666668
2025-11-28 19:50:15.932000+00:00,0.0,0.0,0.0,0.0,2.5055166666666664
2025-11-28 19:50:15.947000+00:00,0.0,0.0,0.0,0.0,2.5057666666666667
2025-11-28 19:50:45.951000+00:00,0.0,0.0,0.0,0.0,3.0058333333333334
2025-11-28 19:50:45.967000+00:00,0.0,0.0,0.0,0.0,3.0061000000000004
2025-11-28 19:51:16.090000+00:00,0.0,0.0,0.0,0.0,3.50815
2025-11-28 19:51:16.105000+00:00,0.0,0.0,0.0,0.0,3.5084
2025-11-28 19:51:46.110000+00:00,0.0,0.0,0.0,0.0,4.008483333333333
2025-11-28 19:51:46.125000+00:00,0.0,0.0,0.0,0.0,4.008733333333334
2025-11-28 19:52:16.131000+00:00,0.0,0.0,0.0,0.0,4.508833333333333
2025-11-28 19:52:16.150000+00:00,0.0,0.0,0.0,0.0,4.50915
2025-11-28 19:52:46.154000+00:00,0.0,0.0,0.0,0.0,5.009216666666666
2025-11-28 19:52:46.170000+00:00,0.0,0.0,0.0,0.0,5.009483333333334
2025-11-28 19:53:16.279000+00:00,0.0,0.0,0.0,0.0,5.5113
2025-11-28 19:53:16.296000+00:00,0.0,0.0,0.0,0.0,5.511583333333333
2025-11-28 19:53:46.301000+00:00,0.0,0.0,0.0,0.0,6.011666666666667
2025-11-28 19:53:46.317000+00:00,0.0,0.0,0.0,0.0,6.011933333333333
2025-11-28 19:54:16.328000+00:00,0.0,0.0,0.0,0.0,6.5121166666666666
2025-11-28 19:54:16.343000+00:00,0.0,0.0,0.0,0.0,6.512366666666667
2025-11-28 19:54:46.347000+00:00,0.0,0.0,0.0,0.0,7.012433333333333
2025-11-28 19:54:46.362000+00:00,0.0,0.0,0.0,0.0,7.012683333333333
2025-11-28 19:55:16.479000+00:00,0.0,0.0,0.0,0.0,7.514633333333333
2025-11-28 19:55:16.495000+00:00,0.0,0.0,0.0,0.0,7.5149
2025-11-28 19:55:46.498000+00:00,0.0,0.0,0.0,0.0,8.01495
2025-11-28 19:55:46.499000+00:00,,,,0.0,8.014966666666668
2025-11-28 19:55:46.512000+00:00,0.0,0.0,0.0,0.0,8.015183333333333
2025-11-28 19:56:16.522000+00:00,0.0,0.0,0.0,0.0,8.51535
2025-11-28 19:56:16.537000+00:00,0.0,0.0,0.0,0.0,8.5156
2025-11-28 19:56:46.544000+00:00,122.0,122.0,122.0,122.0,9.015716666666666
2025-11-28 19:56:46.559000+00:00,122.0,122.0,122.0,122.0,9.015966666666666
2025-11-28 19:57:16.575000+00:00,122.0,122.0,122.0,122.0,9.516233333333334
2025-11-28 19:57:16.686000+00:00,122.0,122.0,122.0,122.0,9.518083333333333
2025-11-28 19:57:46.601000+00:00,0.0,0.0,0.0,0.0,10.016666666666667
2025-11-28 19:57:46.702000+00:00,0.0,0.0,0.0,0.0,10.01835
2025-11-28 19:58:16.629000+00:00,0.0,0.0,0.0,0.0,10.517133333333334
2025-11-28 19:58:16.720000+00:00,0.0,0.0,0.0,0.0,10.518650000000001
2025-11-28 19:58:46.649000+00:00,0.0,0.0,0.0,0.0,11.017466666666667
2025-11-28 19:58:46.752000+00:00,0.0,0.0,0.0,0.0,11.019183333333332
2025-11-28 19:59:16.778000+00:00,0.0,0.0,0.0,0.0,11.519616666666668
2025-11-28 19:59:16.897000+00:00,0.0,0.0,0.0,0.0,11.521600000000001
2025-11-28 19:59:46.900000+00:00,0.0,0.0,0.0,0.0,12.02165
2025-11-28 19:59:46.927000+00:00,0.0,0.0,0.0,0.0,12.0221
2025-11-28 20:00:16.934000+00:00,0.0,0.0,0.0,0.0,12.522216666666667
2025-11-28 20:00:16.950000+00:00,0.0,0.0,0.0,0.0,12.522483333333334
2025-11-28 20:00:46.964000+00:00,0.0,0.0,0.0,0.0,13.022716666666668
2025-11-28 20:00:46.981000+00:00,0.0,0.0,0.0,0.0,13.023
2025-11-28 20:01:16.996000+00:00,0.0,0.0,0.0,0.0,13.523249999999999
2025-11-28 20:01:17.085000+00:00,0.0,0.0,0.0,0.0,13.524733333333334
2025-11-28 20:01:47.025000+00:00,0.0,0.0,0.0,0.0,14.023733333333332
2025-11-28 20:01:47.104000+00:00,0.0,0.0,0.0,0.0,14.02505
2025-11-28 20:02:17.046000+00:00,0.0,0.0,0.0,0.0,14.524083333333333
2025-11-28 20:02:17.121000+00:00,0.0,0.0,0.0,0.0,14.525333333333332
2025-11-28 20:02:17.122000+00:00,0.0,0.0,0.0,0.0,14.52535
2025-11-28 20:02:47.105000+00:00,0.0,0.0,0.0,0.0,15.025066666666667
