action,cost,current_replicas,event_type,itl,kv_cache_percent,kv_cache_usage,non_saturated_replicas,pod,queue_length,replicas,scale_down_safe,should_scale_up,target_replicas,timestamp,total_replicas,ttft
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:48:15.726Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:48:15.726Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:48:15.726Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:48:15.726Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:48:15.726Z,,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-28T19:48:45.648Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:48:45.649Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:48:45.649Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:48:45.649Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:48:45.649Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:48:45.649Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:48:45.649Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:48:45.649Z,,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-28T19:48:45.743Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:48:45.745Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:48:45.745Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:48:45.745Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:48:45.745Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:48:45.745Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:48:45.745Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:48:45.745Z,,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-28T19:49:15.779Z,,0.0
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:49:15.876Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:49:15.876Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:49:15.876Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:49:15.876Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:49:15.876Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:49:15.876Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:49:15.876Z,,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-28T19:49:15.892Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:49:15.893Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:49:15.893Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:49:15.893Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:49:15.893Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:49:15.893Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:49:15.893Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:49:15.893Z,,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-28T19:49:45.896Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:49:45.897Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:49:45.897Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:49:45.898Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:49:45.898Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:49:45.898Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:49:45.898Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:49:45.898Z,,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-28T19:49:45.910Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:49:45.911Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:49:45.911Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:49:45.912Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:49:45.912Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:49:45.912Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:49:45.912Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:49:45.912Z,,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-28T19:50:15.931Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:50:15.932Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:50:15.932Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:50:15.932Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:50:15.932Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:50:15.933Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:50:15.933Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:50:15.933Z,,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-28T19:50:15.946Z,,0.0
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:50:15.947Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:50:15.947Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:50:15.947Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:50:15.947Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:50:15.947Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:50:15.947Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:50:15.947Z,,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-28T19:50:45.950Z,,0.0
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:50:45.951Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:50:45.951Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:50:45.951Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:50:45.951Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:50:45.952Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:50:45.952Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:50:45.952Z,,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-28T19:50:45.966Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:50:45.967Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:50:45.967Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:50:45.967Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:50:45.967Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:50:45.967Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:50:45.967Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:50:45.967Z,,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-28T19:51:16.089Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:51:16.090Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:51:16.090Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:51:16.091Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:51:16.091Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:51:16.091Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:51:16.091Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:51:16.091Z,,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-28T19:51:16.104Z,,0.0
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:51:16.105Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:51:16.105Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:51:16.105Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:51:16.105Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:51:16.105Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:51:16.105Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:51:16.106Z,,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-28T19:51:46.109Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:51:46.110Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:51:46.110Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:51:46.111Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:51:46.111Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:51:46.111Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:51:46.111Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:51:46.111Z,,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-28T19:51:46.124Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:51:46.125Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:51:46.125Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:51:46.125Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:51:46.125Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:51:46.125Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:51:46.125Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:51:46.125Z,,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-28T19:52:16.129Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:52:16.131Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:52:16.131Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:52:16.131Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:52:16.131Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:52:16.131Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:52:16.131Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:52:16.131Z,,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-28T19:52:16.148Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:52:16.150Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:52:16.150Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:52:16.150Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:52:16.150Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:52:16.150Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:52:16.150Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:52:16.150Z,,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-28T19:52:46.152Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:52:46.154Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:52:46.154Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:52:46.154Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:52:46.154Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:52:46.154Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:52:46.154Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:52:46.154Z,,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-28T19:52:46.168Z,,0.0
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:52:46.170Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:52:46.170Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:52:46.170Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:52:46.170Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:52:46.170Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:52:46.170Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:52:46.170Z,,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-28T19:53:16.276Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:53:16.279Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:53:16.279Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:53:16.279Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:53:16.279Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:53:16.279Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:53:16.279Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:53:16.279Z,,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-28T19:53:16.294Z,,0.0
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:53:16.296Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:53:16.296Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:53:16.296Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:53:16.296Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:53:16.296Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:53:16.296Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:53:16.296Z,,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-28T19:53:46.299Z,,0.0
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:53:46.301Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:53:46.301Z,,
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:53:46.301Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:53:46.301Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:53:46.301Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:53:46.301Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:53:46.301Z,,
,10.0,,metrics,0.0,,,,,,1,,,,2025-11-28T19:53:46.316Z,,0.0
,,,kv_cache,,0.0,0.0,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:53:46.317Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:53:46.317Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:53:46.317Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:53:46.317Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:53:46.317Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:53:46.317Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:53:46.317Z,,
,10.0,,metrics,12.49,,,,,,1,,,,2025-11-28T19:54:16.326Z,,23.82
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:54:16.328Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:54:16.328Z,,
,,,kv_cache,,15.4,0.154,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:54:16.328Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:54:16.328Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:54:16.328Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:54:16.328Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:54:16.328Z,,
,10.0,,metrics,12.49,,,,,,1,,,,2025-11-28T19:54:16.341Z,,23.82
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:54:16.343Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:54:16.343Z,,
,,,kv_cache,,15.4,0.154,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:54:16.343Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:54:16.343Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:54:16.343Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:54:16.343Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:54:16.343Z,,
,10.0,,metrics,16.49,,,,,,1,,,,2025-11-28T19:54:46.346Z,,31.44
,,,kv_cache,,21.4,0.214,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:54:46.347Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:54:46.347Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:54:46.347Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:54:46.347Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:54:46.347Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:54:46.347Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:54:46.348Z,,
,10.0,,metrics,16.49,,,,,,1,,,,2025-11-28T19:54:46.361Z,,31.44
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:54:46.362Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:54:46.362Z,,
,,,kv_cache,,21.4,0.214,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:54:46.362Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:54:46.362Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:54:46.362Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:54:46.362Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:54:46.362Z,,
,10.0,,metrics,16.51,,,,,,1,,,,2025-11-28T19:55:16.477Z,,31.38
,,,kv_cache,,22.5,0.225,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:55:16.479Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:55:16.479Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:55:16.479Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:55:16.479Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:55:16.479Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:55:16.479Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:55:16.479Z,,
,10.0,,metrics,16.51,,,,,,1,,,,2025-11-28T19:55:16.493Z,,31.38
,,,kv_cache,,22.5,0.225,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:55:16.494Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:55:16.494Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:55:16.495Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:55:16.495Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:55:16.495Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:55:16.495Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:55:16.495Z,,
,10.0,,metrics,17.5,,,,,,1,,,,2025-11-28T19:55:46.497Z,,32.36
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:55:46.498Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:55:46.499Z,,
,,,kv_cache,,22.5,0.225,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:55:46.499Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:55:46.499Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:55:46.499Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:55:46.499Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:55:46.499Z,,
,10.0,,metrics,17.5,,,,,,1,,,,2025-11-28T19:55:46.511Z,,32.36
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:55:46.512Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:55:46.512Z,,
,,,kv_cache,,22.5,0.225,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:55:46.513Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:55:46.513Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:55:46.513Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T19:55:46.513Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-28T19:55:46.513Z,,
,10.0,,metrics,21.36,,,,,,1,,,,2025-11-28T19:56:16.521Z,,41.3
,,,kv_cache,,37.8,0.378,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T19:56:16.522Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T19:56:16.522Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T19:56:16.522Z,,
,,,queue,,,,,,,,,,,2025-11-28T19:56:16.522Z,,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-28T19:56:16.522Z,1,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-28T19:56:16.522Z,1,
scale-up,,1,scaling_decision,,,,,,,,,,2,2025-11-28T19:56:16.522Z,,
,10.0,,metrics,21.36,,,,,,1,,,,2025-11-28T19:56:16.536Z,,41.3
