timestamp,pod,kv_cache_usage,kv_cache_pct
2025-12-03 20:42:40.254000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cxgbg2,0.0,0.0
2025-12-03 20:43:40.282000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cxgbg2,0.0,0.0
2025-12-03 20:44:40.307000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cxgbg2,0.0,0.0
2025-12-03 20:45:40.328000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cxgbg2,0.0,0.0
2025-12-03 20:46:40.353000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cxgbg2,0.0,0.0
2025-12-03 20:47:40.373000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cxgbg2,0.0,0.0
2025-12-03 20:48:40.399000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cxgbg2,0.113,11.3
2025-12-03 20:49:40.417000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cxgbg2,0.077,7.7
2025-12-03 20:50:40.456000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cxgbg2,0.46,46.0
2025-12-03 20:51:40.491000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cxgbg2,0.431,43.1
2025-12-03 20:52:40.527000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cxgbg2,0.112,11.2
2025-12-03 20:52:40.527000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cgh48v,0.023,2.3
2025-12-03 20:52:40.527000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4csgzjl,0.004,0.4
2025-12-03 20:53:40.564000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq28dt,0.02,2.0
2025-12-03 20:53:40.564000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4c5l9pn,0.022,2.2
2025-12-03 20:53:40.564000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cxgbg2,0.031,3.1
2025-12-03 20:53:40.564000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cfhgxt,0.02,2.0
2025-12-03 20:53:40.564000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cjg6sq,0.022,2.2
2025-12-03 20:53:40.564000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4c9wqvh,0.016,1.6
2025-12-03 20:53:40.564000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cgh48v,0.025,2.5
2025-12-03 20:53:40.564000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4csgzjl,0.033,3.3
2025-12-03 20:53:40.564000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4c8vr4v,0.021,2.1
2025-12-03 20:53:40.564000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cvxw64,0.009,0.9
2025-12-03 20:54:40.879000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4c5l9pn,0.022,2.2
2025-12-03 20:54:40.879000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cxgbg2,0.064,6.4
2025-12-03 20:54:40.879000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cjg6sq,0.033,3.3
2025-12-03 20:54:40.879000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4c9wqvh,0.009,0.9
2025-12-03 20:54:40.879000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cgh48v,0.024,2.4
2025-12-03 20:54:40.879000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4csgzjl,0.059,5.9
2025-12-03 20:54:40.879000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4c8vr4v,0.019,1.9
2025-12-03 20:55:40.913000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cxgbg2,0.062,6.2
2025-12-03 20:55:40.913000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cjg6sq,0.057,5.7
2025-12-03 20:55:40.913000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4csgzjl,0.071,7.1
2025-12-03 20:56:40.951000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cxgbg2,0.054,5.4
2025-12-03 20:56:40.951000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cjg6sq,0.049,4.9
2025-12-03 20:56:40.951000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4csgzjl,0.053,5.3
2025-12-03 20:57:40.983000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cdf9jn,0.0,0.0
2025-12-03 20:57:40.983000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cxgbg2,0.0,0.0
2025-12-03 20:57:40.983000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cjg6sq,0.0,0.0
2025-12-03 20:57:40.983000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4csgzjl,0.0,0.0
2025-12-03 20:58:41.014000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cdf9jn,0.0,0.0
2025-12-03 20:58:41.014000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cxgbg2,0.0,0.0
2025-12-03 20:58:41.014000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4csgzjl,0.0,0.0
