timestamp,pod,kv_cache_usage,kv_cache_pct
2025-12-09 04:01:11.369000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.0,0.0
2025-12-09 04:02:11.594000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.0,0.0
2025-12-09 04:03:11.630000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.041,4.1
2025-12-09 04:04:11.664000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.109,10.9
2025-12-09 04:05:11.696000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.284,28.4
2025-12-09 04:06:11.733000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.22,22.0
2025-12-09 04:06:11.733000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4c4vl7c,0.065,6.5
2025-12-09 04:07:11.766000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq54t2,0.053,5.3
2025-12-09 04:07:11.766000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.075,7.5
2025-12-09 04:07:11.766000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4c4vl7c,0.067,6.7
2025-12-09 04:08:11.795000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq54t2,0.041,4.1
2025-12-09 04:08:11.795000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.053,5.3
2025-12-09 04:08:11.795000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cn45th,0.031,3.1
2025-12-09 04:08:11.795000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4c4vl7c,0.049,4.9
2025-12-09 04:09:11.840000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq54t2,0.043,4.3
2025-12-09 04:09:11.840000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.047,4.7
2025-12-09 04:09:11.840000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cn45th,0.064,6.4
2025-12-09 04:09:11.840000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4c4vl7c,0.042,4.2
2025-12-09 04:10:11.874000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq54t2,0.039,3.9
2025-12-09 04:10:11.874000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.063,6.3
2025-12-09 04:10:11.874000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cn45th,0.051,5.1
2025-12-09 04:10:11.874000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4c4vl7c,0.046,4.6
2025-12-09 04:11:11.917000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq54t2,0.036,3.6
2025-12-09 04:11:11.917000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.042,4.2
2025-12-09 04:11:11.917000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cn45th,0.035,3.5
2025-12-09 04:11:11.917000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4c4vl7c,0.06,6.0
2025-12-09 04:12:11.958000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq54t2,0.048,4.8
2025-12-09 04:12:11.958000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4ch9zv6,0.017,1.7
2025-12-09 04:12:11.958000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cn45th,0.018,1.8
2025-12-09 04:12:11.958000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4c4vl7c,0.043,4.3
2025-12-09 04:13:11.994000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq54t2,0.035,3.5
2025-12-09 04:13:11.994000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4c4vl7c,0.044,4.4
2025-12-09 04:14:12.030000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-666b5f4cq54t2,0.041,4.1
