timestamp,queue_mean,queue_max,queue_min,queue_total,time_relative
2025-12-09 22:08:37.385000+00:00,0.0,0,0,0,3.3333333333333335e-05
2025-12-09 22:09:37.414000+00:00,0.0,0,0,0,1.0005166666666667
2025-12-09 22:10:37.446000+00:00,0.0,0,0,0,2.00105
2025-12-09 22:11:37.479000+00:00,0.0,0,0,0,3.0016000000000003
2025-12-09 22:12:37.508000+00:00,0.0,0,0,0,4.002083333333333
2025-12-09 22:13:37.545000+00:00,0.0,0,0,0,5.0027
2025-12-09 22:14:37.573000+00:00,0.0,0,0,0,6.003166666666667
2025-12-09 22:15:37.600000+00:00,0.0,0,0,0,7.003616666666667
2025-12-09 22:16:37.630000+00:00,0.0,0,0,0,8.004116666666667
2025-12-09 22:17:37.659000+00:00,0.0,0,0,0,9.0046
2025-12-09 22:18:37.689000+00:00,0.0,0,0,0,10.0051
2025-12-09 22:19:37.717000+00:00,0.0,0,0,0,11.005566666666665
2025-12-09 22:20:37.747000+00:00,0.0,0,0,0,12.006066666666667
2025-12-09 22:21:37.773000+00:00,0.0,0,0,0,13.006499999999999
2025-12-09 22:22:37.807000+00:00,0.0,0,0,0,14.007066666666667
2025-12-09 22:23:37.836000+00:00,0.0,0,0,0,15.00755
2025-12-09 22:24:37.871000+00:00,0.0,0,0,0,16.008133333333333
2025-12-09 22:25:37.898000+00:00,0.0,0,0,0,17.008583333333334
2025-12-09 22:26:37.927000+00:00,0.0,0,0,0,18.00906666666667
2025-12-09 22:27:37.959000+00:00,0.0,0,0,0,19.0096
2025-12-09 22:28:37.988000+00:00,0.0,0,0,0,20.010083333333334
2025-12-09 22:29:38.017000+00:00,0.0,0,0,0,21.010566666666666
2025-12-09 22:30:38.044000+00:00,0.0,0,0,0,22.011016666666666
2025-12-09 22:31:38.068000+00:00,0.0,0,0,0,23.011416666666666
2025-12-09 22:32:38.100000+00:00,0.0,0,0,0,24.011950000000002
2025-12-09 22:33:38.145000+00:00,0.0,0,0,0,25.0127
2025-12-09 22:34:38.172000+00:00,0.0,0,0,0,26.01315
2025-12-09 22:35:38.198000+00:00,0.0,0,0,0,27.013583333333333
2025-12-09 22:36:38.265000+00:00,0.0,0,0,0,28.0147
2025-12-09 22:37:38.292000+00:00,0.0,0,0,0,29.015150000000002
2025-12-09 22:38:38.320000+00:00,0.0,0,0,0,30.015616666666666
2025-12-09 22:39:38.344000+00:00,0.0,0,0,0,31.016016666666665
2025-12-09 22:40:38.374000+00:00,0.0,0,0,0,32.01651666666667
2025-12-09 22:41:38.400000+00:00,0.0,0,0,0,33.01695
2025-12-09 22:42:38.428000+00:00,0.0,0,0,0,34.01741666666667
2025-12-09 22:43:38.455000+00:00,0.0,0,0,0,35.01786666666667
2025-12-09 22:44:38.487000+00:00,0.0,0,0,0,36.0184
2025-12-09 22:45:38.518000+00:00,0.0,0,0,0,37.01891666666667
2025-12-09 22:46:38.549000+00:00,0.0,0,0,0,38.01943333333334
2025-12-09 22:47:38.578000+00:00,0.0,0,0,0,39.01991666666667
2025-12-09 22:48:38.609000+00:00,0.0,0,0,0,40.02043333333334
2025-12-09 22:49:38.636000+00:00,0.0,0,0,0,41.02088333333334
